"ANIO_REG","TRIMESTRE","FOLIO","HOG_ENT_1","HOG_ENT_2","TRAB_DOMES","NUM_TRAB_D","EDAD_TRAB1","EDAD_TRAB2","EDAD_TRAB3","EDAD_TRAB4","EDAD_TRAB5","ACC_ALIM1","ACC_ALIM2","ACC_ALIM3","ACC_ALIM4","ACC_ALIM5","ACC_ALIM6","ACC_ALIM7","ACC_ALIM8","ACC_ALIM9","ACC_ALIM10","ACC_ALIM11","ACC_ALIM12","SALUD1","SALUD2","SALUD3","SALUD4","SALUD5","SALUD6","SALUD7","EMPLEO1","EMPLEO2","EMPLEO3","EMPLEO4_1","EMPLEO4_2","EMPLEO4_3","EMPLEO4_4","NEGOCIO1","NEGOCIO2","NEGOCIO3","NEGOCIO4_1","NEGOCIO4_2","NEGOCIO4_3","NEGOCIO4_4","COSECHA1","COSECHA2","COSECHA3","COSECHA4_1","COSECHA4_2","COSECHA4_3","COSECHA4_4","DESNAT1","DESNAT2","DESNAT3","DESNAT4_1","DESNAT4_2","DESNAT4_3","DESNAT4_4","DESNAT4_5","DESNAT4_6","APO_GOB_1","APO_GOB_2","APO_GOB_3","APO_GOB_4","PROG_OPORT","PROG_PROCA","INTEG_MEN","CUID_MEN1","CUID_MEN2","CUID_MEN3","CUID_MEN4","CUID_MEN5","CUID_MEN6","CUID_MEN7","CUID_MEN8","CUID_MEN9","CUID_MEN10","CUID_MEN11","CUID_MEN12","CUID_MEN13","PAGO_MENOR","CANT_MENOR","INTEG_MAY","AYUDA_MAY1","AYUDA_MAY2","AYUDA_MAY3","AYUDA_MAY4","AYUDA_MAY5","AYUDA_MAY6","AYUDA_MAY7","AYUDA_MAY8","CUID_MAY1","CUID_MAY2","CUID_MAY3","CUID_MAY4","CUID_MAY5","CUID_MAY6","CUID_MAY7","PAGO_MAYOR","CANT_MAYOR","INTEG_7A59","AYUDA_PER1","AYUDA_PER2","AYUDA_PER3","AYUDA_PER4","AYUDA_PER5","AYUDA_PER6","AYUDA_PER7","AYUDA_PER8","CUID_PER1","CUID_PER2","CUID_PER3","CUID_PER4","CUID_PER5","CUID_PER6","CUID_PER7","PAGO_7A59","CANT_7A59","PERDIDA1","PERDIDA2","PERDIDA3","PERDIDA4","PERDIDA5_1","PERDIDA5_2","PERDIDA5_3","PERDIDA5_4","NUM_RADIO","ANIO_RADIO","NUM_TV","ANIO_TV","NUM_LICUA","ANIO_LICUA","NUM_MICRO","ANIO_MICRO","NUM_REFRI","ANIO_REFRI","NUM_ESTUF","ANIO_ESTUF","NUM_LAVAD","ANIO_LAVAD","NUM_PLANC","ANIO_PLANC","NUM_MAQUI","ANIO_MAQUI","NUM_VENTI","ANIO_VENTI","NUM_ASPIR","ANIO_ASPIR","NUM_COMPU","ANIO_COMPU","NUM_AUTO","ANIO_AUTO","NUM_LINEA","ANIO_LINEA","NUM_CEL","ANIO_CEL","CONEX_INTE","TIPO_CONEX","TOT_INTEG","FACTOR"
"2012","1","281204053","1","0","4",0,0,0,0,0,0,"2","2","2","2",,,,,,,,,"2",,,,"2",,,"1","1","2",,,,,"3",,,,,,,"3",,,,,,,"2",,,,,,,,,"2","2","2","2","2","2","2",,,,,,,,,,,,,,,0,"2",,,,,,,,,,,,,,,,,0,"1","2","2","2","2","2","2","2","2",,,,,,,,,0,"1","1","1","2",,,,,0,,1,"09",1,"08",0,,1,"07",1,"00",0,,1,"11",0,,1,"11",0,,0,,0,,0,,1,"11","2",,4,7445
"2012","1","281204054","1","0","4",0,0,0,0,0,0,"1","2","2","2","2","2","1","2","2","2","2","2","2",,,,"2",,,"2",,,,,,,"3",,,,,,,"3",,,,,,,"2",,,,,,,,,"2","2","2","2","2","2","1",,,,,,,,"8",,,,,,"2",0,"1","2","2","2","2","2","2","2","2",,,,,,,,,0,"1","2","2","2","2","2","2","2","2",,,,,,,,,0,"2",,,,,,,,0,,2,"07",1,"09",1,"11",1,"10",1,"06",1,"05",0,,0,,2,"07",0,,1,"10",1,"09",1,"02",6,"11","1","2",8,7985
"2012","1","281204056","1","0","4",0,0,0,0,0,0,"1","2","2","2","2","2","2","2","2","2","2","2","2",,,,"1","1","2","2",,,,,,,"2",,,,,,,"3",,,,,,,"2",,,,,,,,,"2","2","2","2","2","2","2",,,,,,,,,,,,,,,0,"2",,,,,,,,,,,,,,,,,0,"1","2","2","2","2","2","2","2","2",,,,,,,,,0,"2",,,,,,,,2,"12",2,"12",1,"11",0,,1,"05",1,"05",1,"10",1,"00",0,,2,"11",0,,1,"08",0,,0,,1,"06","2",,5,6050
"2012","1","281204057","1","0","4",0,0,0,0,0,0,"2","2","2","2",,,,,,,,,"2",,,,"1","1","2","1","1","2",,,,,"3",,,,,,,"3",,,,,,,"2",,,,,,,,,"2","2","2","2","2","2","1",,,,,,,,,"9",,,,,"2",0,"2",,,,,,,,,,,,,,,,,0,"1","2","2","2","2","2","2","2","2",,,,,,,,,0,"1","1","1","2",,,,,0,,1,"09",0,,1,"12",1,"12",1,"04",1,"05",1,"05",0,,0,,0,,0,,0,,0,,2,"11","2",,8,9040
"2012","1","281204061","1","0","4",0,0,0,0,0,0,"1","2","2","2","2","2","2","2","2","2","2","2","1","1","1","02","1","2",,"1","1","2",,,,,"2",,,,,,,"2",,,,,,,"2",,,,,,,,,"2","2","2","2","2","2","1",,,,,,,,,"9",,,,,"2",0,"2",,,,,,,,,,,,,,,,,0,"1","2","2","2","2","2","2","2","2",,,,,,,,,0,"2",,,,,,,,0,,1,"08",1,"10",0,,1,"09",1,"09",0,,0,,0,,1,"11",0,,0,,0,,0,,1,"11","2",,4,2010
"2012","1","281204062","1","0","4",0,0,0,0,0,0,"1","2","1","2","2","2","2","2","2","2","2","2","2",,,,"2",,,"2",,,,,,,"2",,,,,,,"2",,,,,,,"2",,,,,,,,,"2","2","2","2","1","2","2",,,,,,,,,,,,,,,0,"1","2","2","2","2","2","2","2","2",,,,,,,,,0,"1","2","2","2","2","2","2","2","2",,,,,,,,,0,"2",,,,,,,,1,"08",1,"10",1,"09",1,"12",1,"12",1,"06",0,,1,"09",0,,1,"10",0,,0,,0,,0,,2,"09","2",,3,1060
"2012","1","281204063","1","0","4",0,0,0,0,0,0,"2","2","2","2",,,,,,,,,"2",,,,"2",,,"2",,,,,,,"2",,,,,,,"2",,,,,,,"2",,,,,,,,,"2","2","2","2","2","2","1",,,,,,,,,"9",,,,,"2",0,"2",,,,,,,,,,,,,,,,,0,"1","2","2","2","2","2","2","2","2",,,,,,,,,0,"2",,,,,,,,1,"08",1,"11",0,,0,,1,"05",1,"10",1,"10",0,,0,,0,,0,,0,,0,,0,,0,,"2",,5,2207
"2012","1","281204065","1","0","4",0,0,0,0,0,0,"1","2","2","2","2","2","2","2","2","2","2","2","2",,,,"2",,,"2",,,,,,,"2",,,,,,,"2",,,,,,,"2",,,,,,,,,"2","2","2","2","2","2","1",,,,,,,,,"9",,,,,"2",0,"2",,,,,,,,,,,,,,,,,0,"1","2","2","2","2","2","2","2","2",,,,,,,,,0,"2",,,,,,,,1,"02",1,"04",0,,1,"08",1,"00",1,"05",0,,1,"02",0,,1,"09",0,,1,"09",1,"12",1,"07",1,"10","1","2",5,2691
"2012","1","281204067","1","0","4",0,0,0,0,0,0,"2","2","2","2",,,,,,,,,"2",,,,"2",,,"2",,,,,,,"2",,,,,,,"2",,,,,,,"2",,,,,,,,,"2","2","2","2","1","2","1",,,,,,,,,"9",,,,,"2",0,"2",,,,,,,,,,,,,,,,,0,"1","2","2","2","2","2","2","2","2",,,,,,,,,0,"2",,,,,,,,0,,2,"11",0,,0,,1,"06",1,"04",0,,1,"08",0,,1,"08",0,,0,,1,"12",0,,2,"11","2",,4,2207
"2012","1","281204068","1","0","4",0,0,0,0,0,0,"2","2","2","2",,,,,,,,,"2",,,,"2",,,"2",,,,,,,"2",,,,,,,"2",,,,,,,"2",,,,,,,,,"1","2","2","2","2","2","1",,,,,,,,,"9",,,,,"2",0,"2",,,,,,,,,,,,,,,,,0,"1","2","2","2","2","2","2","2","2",,,,,,,,,0,"2",,,,,,,,1,"08",1,"05",1,"10",0,,1,"05",1,"05",1,"07",1,"05",0,,0,,0,,0,,1,"11",0,,1,"04","2",,4,2010
"2012","1","281204069","1","0","4",0,0,0,0,0,0,"1","2","1","2","2","2","2","2","2","2","2","2","2",,,,"2",,,"1","1","2",,,,,"2",,,,,,,"2",,,,,,,"2",,,,,,,,,"1","2","2","2","2","2","2",,,,,,,,,,,,,,,0,"2",,,,,,,,,,,,,,,,,0,"1","2","2","2","2","2","2","2","2",,,,,,,,,0,"1","1","5","2",,,,,1,"07",1,"09",1,"10",0,,0,,1,"07",1,"07",1,"10",0,,1,"07",0,,0,,1,"08",1,"04",0,,"2",,4,3015
"2012","1","281204070","1","0","4",0,0,0,0,0,0,"2","2","2","2",,,,,,,,,"2",,,,"2",,,"2",,,,,,,"2",,,,,,,"2",,,,,,,"2",,,,,,,,,"2","2","2","2","1","2","2",,,,,,,,,,,,,,,0,"2",,,,,,,,,,,,,,,,,0,"1","2","2","2","2","2","2","2","2",,,,,,,,,0,"2",,,,,,,,1,"92",1,"10",1,"10",1,"10",0,,1,"10",0,,1,"11",0,,1,"11",0,,0,,0,,0,,1,"11","2",,3,2010
"2012","1","281204071","1","0","4",0,0,0,0,0,0,"2","2","2","2",,,,,,,,,"2",,,,"2",,,"2",,,,,,,"2",,,,,,,"2",,,,,,,"2",,,,,,,,,"1","2","2","2","2","2","1",,,,,,,,,"9",,,,,"2",0,"2",,,,,,,,,,,,,,,,,0,"1","2","2","2","2","2","2","2","2",,,,,,,,,0,"2",,,,,,,,1,"05",1,"08",1,"11",0,,0,,1,"09",0,,1,"08",0,,1,"10",0,,0,,0,,0,,1,"10","2",,4,2010
"2012","1","281204073","1","0","4",0,0,0,0,0,0,"2","2","2","2",,,,,,,,,"2",,,,"2",,,"2",,,,,,,"2",,,,,,,"2",,,,,,,"2",,,,,,,,,"2","2","2","2","2","2","2",,,,,,,,,,,,,,,0,"1","2","2","2","2","2","2","2","2",,,,,,,,,0,"1","2","2","2","2","2","2","2","2",,,,,,,,,0,"2",,,,,,,,1,"11",1,"11",0,,0,,0,,1,"11",0,,1,"11",0,,3,"11",0,,0,,0,,0,,2,"10","2",,3,1776
"2012","1","281204074","1","0","4",0,0,0,0,0,0,"2","2","1","2","2","2","2","2","2","2","2","2","2",,,,"1","1","2","1","1","2",,,,,"2",,,,,,,"2",,,,,,,"2",,,,,,,,,"2","2","2","2","1","2","1",,,,,,,,,,,,"12",,"2",0,"2",,,,,,,,,,,,,,,,,0,"1","2","2","2","2","2","2","2","2",,,,,,,,,0,"2",,,,,,,,1,"11",0,,0,,0,,1,"03",1,"01",1,"10",0,,0,,2,"10",0,,0,,0,,0,,2,"12","2",,7,1005
"2012","1","281204075","1","0","4",0,0,0,0,0,0,"2","2","2","2",,,,,,,,,"2",,,,"1","1","2","1","2","2",,,,,"2",,,,,,,"2",,,,,,,"2",,,,,,,,,"2","2","2","2","1","2","1",,,,,,,,,"9",,,,,"2",0,"2",,,,,,,,,,,,,,,,,0,"1","2","2","2","2","2","2","2","2",,,,,,,,,0,"2",,,,,,,,0,,2,"10",1,"09",1,"09",1,"07",1,"08",1,"09",0,,0,,2,"10",0,,0,,1,"11",0,,4,"11","2",,8,3551
"2012","1","281204076","1","0","4",0,0,0,0,0,0,"2","2","2","2",,,,,,,,,"2",,,,"2",,,"2",,,,,,,"3",,,,,,,"3",,,,,,,"2",,,,,,,,,"2","2","2","2","2","2","2",,,,,,,,,,,,,,,0,"2",,,,,,,,,,,,,,,,,0,"1","2","2","2","2","2","2","2","2",,,,,,,,,0,"2",,,,,,,,1,"07",1,"11",1,"07",0,,1,"08",1,"02",1,"07",1,"11",0,,2,"11",0,,0,,1,"07",1,"09",0,,"1","2",2,3999
"2012","1","281204077","1","0","4",0,0,0,0,0,0,"1","1","1","1","1","1",,,,,,,"1","1","1","02","1","2",,"1","1","2",,,,,"3",,,,,,,"3",,,,,,,"2",,,,,,,,,"2","2","2","2","2","2","2",,,,,,,,,,,,,,,0,"1","1","1","1","1","1","1","1","2",,,,"4",,,,"2",0,"1","2","2","2","2","2","2","2","2",,,,,,,,,0,"2",,,,,,,,1,"06",0,,0,,0,,1,"00",1,"98",0,,0,,0,,1,"11",0,,0,,0,,0,,0,,"2",,2,2057
"2012","1","281204078","1","0","4",0,0,0,0,0,0,"1","2","2","2","2","2","2","2","2","2","1","1","2",,,,"2",,,"1","2","1",,"2",,,"3",,,,,,,"3",,,,,,,"2",,,,,,,,,"1","2","2","2","2","2","1",,,,,,,,"8","9",,,,,"2",0,"2",,,,,,,,,,,,,,,,,0,"1","2","2","1","1","2","2","2","2",,,,"4",,,,"2",0,"2",,,,,,,,1,"05",3,"10",1,"11",0,,1,"08",1,"08",1,"10",1,"10",0,,1,"10",0,,0,,0,,0,,2,"11","2",,10,7268
"2012","1","281204081","1","0","4",0,0,0,0,0,0,"2","2","2","2",,,,,,,,,"2",,,,"2",,,"2",,,,,,,"2",,,,,,,"3",,,,,,,"2",,,,,,,,,"2","2","2","2","2","2","1",,,,,,,,,"9",,,,,"2",0,"2",,,,,,,,,,,,,,,,,0,"1","2","2","2","2","2","2","2","2",,,,,,,,,0,"2",,,,,,,,1,"11",1,"09",1,"07",0,,1,"10",1,"09",1,"10",0,,0,,0,,0,,0,,0,,0,,1,"11","2",,5,4114
"2012","1","281204084","1","0","4",0,0,0,0,0,0,"2","2","1","2","2","2","2","2","2","2","2","2","2",,,,"1","1","2","2",,,,,,,"3",,,,,,,"3",,,,,,,"2",,,,,,,,,"2","2","2","2","2","2","1",,,,,,,,,"9",,,,,"2",0,"2",,,,,,,,,,,,,,,,,0,"1","2","2","2","2","2","2","2","2",,,,,,,,,0,"2",,,,,,,,2,"10",4,"12",2,"11",1,"11",1,"11",1,"10",1,"10",2,"10",1,"09",1,"08",1,"11",0,,1,"11",0,,2,"12","2",,3,2259
"2012","1","281204085","1","0","4",0,0,0,0,0,0,"2","2","2","2",,,,,,,,,"2",,,,"2",,,"2",,,,,,,"3",,,,,,,"3",,,,,,,"1","2","2",,,,,,,"2","2","2","2","2","2","2",,,,,,,,,,,,,,,0,"1","2","2","2","2","2","2","2","2",,,,,,,,,0,"2",,,,,,,,,,,,,,,,,0,"2",,,,,,,,1,"08",1,"08",1,"08",1,"06",1,"08",1,"09",0,,1,"07",0,,2,"09",1,"09",0,,1,"08",1,"06",0,,"2",,1,2148
"2012","1","281204086","1","0","4",0,0,0,0,0,0,"2","2","2","2",,,,,,,,,"2",,,,"2",,,"2",,,,,,,"3",,,,,,,"3",,,,,,,"2",,,,,,,,,"2","2","2","2","2","2","2",,,,,,,,,,,,,,,0,"1","1","1","2","1","1","2","1","2",,,,"4",,,,"2",0,"1","2","2","2","2","2","2","2","2",,,,,,,,,0,"2",,,,,,,,0,,2,"11",1,"11",1,"09",1,"09",1,"11",1,"09",1,"08",0,,1,"10",0,,0,,0,,0,,0,,"2",,3,3671
"2012","1","281204088","1","0","4",0,0,0,0,0,0,"2","2","2","2",,,,,,,,,"2",,,,"1","2",,"2",,,,,,,"3",,,,,,,"3",,,,,,,"2",,,,,,,,,"1","2","2","2","2","2","1",,,,,,,,,,,,,"13","1",1200,"2",,,,,,,,,,,,,,,,,0,"1","2","2","2","2","2","2","2","2",,,,,,,,,0,"2",,,,,,,,0,,1,"&",1,"11",0,,1,"11",1,"11",0,,1,"11",0,,0,,0,,0,,0,,0,,1,"12","2",,2,2057
"2012","1","281204089","1","0","4",0,0,0,0,0,0,"1","1","1","1","1","1",,,,,,,"1","1","2","02","2",,,"2",,,,,,,"3",,,,,,,"3",,,,,,,"2",,,,,,,,,"2","2","2","2","2","2","2",,,,,,,,,,,,,,,0,"2",,,,,,,,,,,,,,,,,0,"1","2","2","2","2","2","2","2","2",,,,,,,,,0,"2",,,,,,,,1,"09",0,,0,,1,"09",1,"09",0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,"2",,1,2000
"2012","1","281204091","1","0","4",0,0,0,0,0,0,"2","2","1","2","2","2",,,,,,,"2",,,,"2",,,"2",,,,,,,"2",,,,,,,"2",,,,,,,"2",,,,,,,,,"2","2","2","2","2","2","2",,,,,,,,,,,,,,,0,"2",,,,,,,,,,,,,,,,,0,"1","2","2","2","2","2","2","2","2",,,,,,,,,0,"2",,,,,,,,0,,1,"11",1,"11",0,,1,"10",1,"10",0,,0,,0,,1,"11",0,,0,,0,,0,,1,"09","2",,2,5440
"2012","1","281204093","1","0","4",0,0,0,0,0,0,"2","2","1","2","2","2",,,,,,,"1","2",,,"2",,,"2",,,,,,,"2",,,,,,,"2",,,,,,,"2",,,,,,,,,"2","2","2","2","2","2","2",,,,,,,,,,,,,,,0,"1","1","1","1","1","2","1","1","1",,,,"4",,,,"2",0,"1","2","2","2","2","2","2","2","2",,,,,,,,,0,"2",,,,,,,,1,"92",1,"02",1,"11",1,"11",1,"02",1,"07",1,"11",1,"10",0,,2,"11",0,,1,"00",0,,1,"82",2,"11","1","2",3,5284
"2012","1","281204095","1","0","4",0,0,0,0,0,0,"2","2","2","2",,,,,,,,,"2",,,,"2",,,"2",,,,,,,"2",,,,,,,"2",,,,,,,"2",,,,,,,,,"2","2","2","2","2","2","2",,,,,,,,,,,,,,,0,"2",,,,,,,,,,,,,,,,,0,"1","2","2","2","2","2","2","2","2",,,,,,,,,0,"2",,,,,,,,0,,1,"09",1,"09",1,"09",1,"09",1,"09",0,,1,"09",0,,2,"06",0,,1,"08",0,,0,,1,"09","2",,1,2987
"2012","1","281204096","1","0","4",0,0,0,0,0,0,"1","2","1","2","2","2","1","1","2","2","2","2","2",,,,"2",,,"2",,,,,,,"2",,,,,,,"2",,,,,,,"2",,,,,,,,,"2","1","2","2","2","2","2",,,,,,,,,,,,,,,0,"2",,,,,,,,,,,,,,,,,0,"1","2","2","2","2","2","2","2","2",,,,,,,,,0,"3",,,,,,,,0,,2,"09",1,"04",1,"08",1,"00",1,"06",1,"02",1,"06",0,,1,"06",0,,1,"11",0,,0,,2,"08","2",,3,4805
"2012","1","281204097","1","0","4",0,0,0,0,0,0,"1","1","1","1","1","1","1","1","1","2","1","1","2",,,,"2",,,"1","2","2",,,,,"2",,,,,,,"2",,,,,,,"2",,,,,,,,,"2","1","2","2","2","2","2",,,,,,,,,,,,,,,0,"2",,,,,,,,,,,,,,,,,0,"1","2","2","2","2","2","2","2","2",,,,,,,,,0,"1","2","1","2",,,,,0,,1,"06",1,"09",0,,1,"06",1,"08",0,,0,,0,,2,"11",0,,0,,0,,0,,2,"11","2",,3,5736
"2012","1","281204098","1","0","4",0,0,0,0,0,0,"2","2","2","2",,,,,,,,,"2",,,,"1","1","2","2",,,,,,,"2",,,,,,,"2",,,,,,,"2",,,,,,,,,"2","2","1","2","2","2","1",,,,,,,,"8",,,,,,"1",500,"2",,,,,,,,,,,,,,,,,0,"1","2","2","2","2","2","2","2","2",,,,,,,,,0,"2",,,,,,,,0,,2,"09",1,"08",0,,1,"11",1,"08",1,"08",1,"11",0,,2,"11",0,,0,,0,,0,,2,"12","2",,3,5440
"2012","1","281204099","1","0","3",0,0,0,0,0,0,"1","2","2","2","2","2","2","2","2","2","2","2","2",,,,"2",,,"1","1","2",,,,,"2",,,,,,,"2",,,,,,,"2",,,,,,,,,"2","2","2","2","2","2","1",,,,,,,,"8",,,,,,"2",0,"2",,,,,,,,,,,,,,,,,0,"1","2","2","2","2","2","2","2","2",,,,,,,,,0,"1","1","1","2",,,,,0,,2,"07",1,"07",1,"07",1,"07",1,"07",1,"07",1,"07",0,,0,,0,,0,,0,,1,"08",2,"12","2",,3,5736
"2012","1","281204100","1","0","4",0,0,0,0,0,0,"2","2","2","2",,,,,,,,,"2",,,,"1","1","2","2",,,,,,,"2",,,,,,,"2",,,,,,,"2",,,,,,,,,"2","2","2","2","2","2","2",,,,,,,,,,,,,,,0,"2",,,,,,,,,,,,,,,,,0,"1","2","2","2","2","2","2","2","2",,,,,,,,,0,"2",,,,,,,,0,,2,"00",1,"09",1,"07",1,"10",1,"02",1,"99",1,"08",0,,3,"11",0,,0,,2,"02",1,"99",1,"09","1","2",3,8160
"2012","1","281204101","1","0","4",0,0,0,0,0,0,"2","2","2","2",,,,,,,,,"2",,,,"2",,,"2",,,,,,,"2",,,,,,,"2",,,,,,,"2",,,,,,,,,"2","2","2","2","2","2","2",,,,,,,,,,,,,,,0,"2",,,,,,,,,,,,,,,,,0,"1","2","2","2","2","2","2","2","2",,,,,,,,,0,"2",,,,,,,,1,"11",2,"11",1,"11",1,"11",1,"11",1,"11",0,,1,"11",0,,2,"11",0,,0,,0,,0,,2,"11","2",,2,5736
"2012","1","281204106","1","0","4",0,0,0,0,0,0,"2","2","2","2",,,,,,,,,"2",,,,"2",,,"2",,,,,,,"2",,,,,,,"3",,,,,,,"2",,,,,,,,,"1","2","2","2","2","2","2",,,,,,,,,,,,,,,0,"2",,,,,,,,,,,,,,,,,0,"1","2","2","2","2","2","2","2","2",,,,,,,,,0,"2",,,,,,,,1,"02",1,"08",1,"07",1,"09",1,"11",1,"02",1,"06",1,"03",0,,2,"07",0,,0,,0,,1,"03",3,"10","2",,3,7655
"2012","1","281204108","1","0","4",0,0,0,0,0,0,"1","2","2","2","2","2",,,,,,,"2",,,,"2",,,"2",,,,,,,"2",,,,,,,"3",,,,,,,"2",,,,,,,,,"2","2","2","2","2","2","2",,,,,,,,,,,,,,,0,"1","2","2","2","2","2","2","2","2",,,,,,,,,0,"1","2","2","2","2","2","2","2","2",,,,,,,,,0,"2",,,,,,,,0,,2,"05",1,"01",1,"06",1,"09",1,"01",1,"01",1,"01",0,,1,"01",0,,0,,0,,1,"92",0,,"2",,3,6280
"2012","1","281204109","1","0","4",0,0,0,0,0,0,"2","2","2","2",,,,,,,,,"2",,,,"2",,,"2",,,,,,,"2",,,,,,,"3",,,,,,,"2",,,,,,,,,"2","2","2","2","2","2","1",,,,,,,,,"9",,,,,"2",0,"1","2","2","2","2","2","2","2","2",,,,,,,,,0,"1","2","2","2","2","2","2","2","2",,,,,,,,,0,"2",,,,,,,,0,,2,"08",1,"08",0,,1,"03",1,"01",0,,1,"10",0,,3,"08",0,,0,,0,,0,,3,"11","2",,4,6280
"2012","1","281204110","1","0","4",0,0,0,0,0,0,"1","2","2","2","2","2","2","2","2","2","2","2","2",,,,"2",,,"2",,,,,,,"2",,,,,,,"3",,,,,,,"2",,,,,,,,,"2","2","2","2","2","2","1",,,,,,,,,"9",,,,,"2",0,"2",,,,,,,,,,,,,,,,,0,"1","2","2","2","2","2","2","2","2",,,,,,,,,0,"2",,,,,,,,0,,2,"07",1,"07",1,"09",1,"07",1,"07",1,"10",1,"07",0,,2,"10",0,,0,,0,,0,,2,"11","2",,5,7655
"2012","1","281204111","1","0","4",0,0,0,0,0,0,"1","2","1","1","1","1","1","1","1","1","1","1","2",,,,"2",,,"1","1","1",,"2",,,"2",,,,,,,"3",,,,,,,"2",,,,,,,,,"2","2","2","2","2","2","2",,,,,,,,,,,,,,,0,"1","2","2","2","2","2","2","2","2",,,,,,,,,0,"1","2","2","2","2","2","2","2","2",,,,,,,,,0,"2",,,,,,,,1,"10",1,"98",1,"04",0,,1,"02",1,"07",1,"01",0,,0,,1,"02",0,,0,,0,,0,,2,"04","2",,6,11119
"2012","1","281204112","1","0","4",0,0,0,0,0,0,"2","2","2","2",,,,,,,,,"2",,,,"1","2",,"1","1","2",,,,,"2",,,,,,,"2",,,,,,,"2",,,,,,,,,"2","2","2","2","2","2","2",,,,,,,,,,,,,,,0,"2",,,,,,,,,,,,,,,,,0,"1","2","2","2","2","2","2","2","2",,,,,,,,,0,"1","2","1","2",,,,,1,"09",1,"05",1,"10",1,"11",1,"08",1,"10",1,"09",1,"11",0,,1,"08",0,,0,,1,"07",0,,2,"11","2",,2,5559
"2012","1","281204113","1","0","4",0,0,0,0,0,0,"1","2","1","2","2","2",,,,,,,"2",,,,"2",,,"2",,,,,,,"2",,,,,,,"2",,,,,,,"2",,,,,,,,,"2","2","2","2","1","2","2",,,,,,,,,,,,,,,0,"2",,,,,,,,,,,,,,,,,0,"1","2","2","2","2","2","2","2","2",,,,,,,,,0,"2",,,,,,,,0,,1,"04",1,"11",0,,1,"02",1,"06",1,"06",1,"06",0,,1,"10",0,,0,,0,,0,,1,"11","2",,2,6030
"2012","1","281204114","1","0","4",0,0,0,0,0,0,"1","1","2","2","2","2","2","2","2","2","2","2","2",,,,"2",,,"2",,,,,,,"2",,,,,,,"2",,,,,,,"2",,,,,,,,,"2","2","2","2","2","2","2",,,,,,,,,,,,,,,0,"2",,,,,,,,,,,,,,,,,0,"1","2","2","2","2","2","2","2","2",,,,,,,,,0,"2",,,,,,,,1,"04",2,"06",1,"10",0,,1,"04",1,"05",0,,1,"11",0,,1,"11",0,,1,"10",0,,1,"10",3,"11","1","2",4,9419
"2012","1","281204115","1","0","4",0,0,0,0,0,0,"1","2","1","1","2","2","1","1","1","2","2","2","2",,,,"2",,,"1","2","1",,"2",,,"2",,,,,,,"2",,,,,,,"2",,,,,,,,,"2","2","1","2","1","2","1",,,,,,,,,,"10",,,,"2",0,"2",,,,,,,,,,,,,,,,,0,"1","2","2","2","2","2","2","2","2",,,,,,,,,0,"1","2","1","1","1",,,,1,"05",1,"08",1,"05",0,,1,"04",1,"11",1,"10",0,,0,,2,"08",0,,0,,0,,0,,2,"12","2",,6,8339
"2012","1","281204116","1","0","4",0,0,0,0,0,0,"1","1","1","1","1","1","1","1","1","2","2","2","2",,,,"2",,,"1","2","1","1",,,,"2",,,,,,,"2",,,,,,,"2",,,,,,,,,"1","2","1","2","1","2","1",,,,,,,,,"9",,,,,"2",0,"2",,,,,,,,,,,,,,,,,0,"1","2","2","2","2","2","2","2","2",,,,,,,,,0,"1","2","1","1","1",,,,1,"05",2,"06",1,"10",0,,0,,1,"02",1,"08",1,"11",0,,1,"11",0,,0,,0,,0,,5,"11","2",,6,12061
"2012","1","281204118","1","0","4",0,0,0,0,0,0,"2","2","2","2",,,,,,,,,"2",,,,"1","1","2","2",,,,,,,"2",,,,,,,"3",,,,,,,"2",,,,,,,,,"2","2","2","2","2","2","2",,,,,,,,,,,,,,,0,"2",,,,,,,,,,,,,,,,,0,"1","2","2","2","2","2","2","2","2",,,,,,,,,0,"2",,,,,,,,1,"95",1,"06",1,"03",0,,1,"97",1,"95",1,"05",1,"10",0,,2,"09",0,,0,,0,,0,,4,"11","2",,4,8339
"2012","1","281204119","1","0","4",0,0,0,0,0,0,"2","2","2","2",,,,,,,,,"2",,,,"2",,,"2",,,,,,,"2",,,,,,,"3",,,,,,,"2",,,,,,,,,"1","2","1","2","2","2","1",,,,,,,,,"9",,,,,"2",0,"2",,,,,,,,,,,,,,,,,0,"1","2","2","2","2","2","2","2","2",,,,,,,,,0,"2",,,,,,,,1,"01",1,"06",1,"00",1,"05",1,"05",1,"05",0,,1,"08",0,,2,"01",0,,0,,0,,0,,1,"01","2",,4,5052
"2012","1","281204120","1","0","4",0,0,0,0,0,0,"2","2","2","2",,,,,,,,,"2",,,,"1","1","1","2",,,,,,,"2",,,,,,,"3",,,,,,,"2",,,,,,,,,"2","2","2","2","2","2","2",,,,,,,,,,,,,,,0,"2",,,,,,,,,,,,,,,,,0,"1","2","2","2","2","2","2","2","2",,,,,,,,,0,"2",,,,,,,,0,,2,"06",1,"08",1,"08",1,"04",1,"06",1,"08",1,"05",0,,2,"11",0,,0,,1,"10",0,,2,"12","2",,4,6030
