"ANIO_REG","TRIMESTRE","FOLIO","TIPO_VIV","MAT_PARED","MAT_TECHOS","MAT_PISOS","ANTIGUEDAD","COCINA","COCINA_DOR","CUART_DORM","NUM_CUARTO","DISP_AGUA","DOTAC_AGUA","EXCUSADO","USO_COMPAR","SANIT_AGUA","DRENAJE","DISP_ELECT","POTENCIA","FOCOS_AHOR","FOCOS_INCA","COMBUSTIBL","ESTUFA_CHI","ELI_BASURA","LAVADERO","FREGADERO","REGADERA","TINACO_AZO","CISTERNA","PILETA","CALENTADOR","MEDIDOR_LU","BOMBA_AGUA","TANQUE_GAS","AIRE_ACOND","CALEFACC","CHIMENEA","REPAR_PARD","REPAR_TECH","REPAR_AGUA","REPAR_DREN","REPAR_CABL","CONST_DORM","CONST_COCI","CONST_BANO","TENENCIA","ESTIM_COBR","ESTIM_PAGO","PAGO_VIV","TIPO_ADQUI","VIV_USADA","TIPO_FINAN","NUM_DUENO1","HOG_DUENO1","NUM_DUENO2","HOG_DUENO2","ESCRITURAS","TOT_RESID","TOT_HOG","HOG_PRINC","UBICA_GEO","AGEB","CD_INPC","TAM_LOC","EST_SOCIO","EST_DIS","UPM","FACTOR"
"2012","1","031201045","1","3","6","1",5,"1","1",2,2,"5",,"1","2","2","2","5",0,0,0,"3",,"1","1","2","2","2","2","1","2","2","2","2","2","2","2","1","1","1","1","1","1","1","1","4",1500,1500,0,"3",,"5","01","1",,,"3",4,1,"1","030030001","348-1","140","1","1","0314","02910",1553
"2012","1","031201048","1","8","9","3",32,"1","2",3,5,"1","2","1","2","1","1","1",0,0,3,"3",,"1","1","1","1","1","2","2","1","1","2","2","2","2","2","2","2","2","2","2","1","2","2","4",2000,2000,0,"3",,"5","01","1",,,"1",4,1,"1","030030001","342-4","140","1","3","0314","03560",8348
"2012","1","031201049","1","8","9","3",9,"1","2",2,3,"1","2","1","2","1","1","1",0,8,0,"3",,"1","1","1","1","1","2","1","1","1","2","2","2","2","2","2","2","2","2","2","2","2","2","4",3000,3000,0,"2",,"5","01","1",,,"1",3,1,"1","030030001","342-4","140","1","3","0314","03560",4132
"2012","1","031201050","1","8","9","3",30,"1","2",1,5,"1","2","1","1","1","1","1",0,8,0,"3",,"1","1","1","1","1","2","2","1","1","2","2","1","2","2","2","2","2","2","2","2","2","2","4",3500,3500,0,"1","1","1","02","1",,,"1",2,1,"1","030030001","342-4","140","1","3","0314","03560",4886
"2012","1","031201052","1","8","9","2",15,"1","2",3,4,"1","2","1","1","1","1","1",0,9,0,"3",,"1","1","1","1","1","2","2","2","1","2","1","1","2","2","2","2","2","2","2","2","2","2","4",2500,2500,0,"3",,"5","01","1",,,"1",5,1,"1","030030001","342-4","140","1","3","0314","03560",7017
"2012","1","031201060","1","8","9","3",0,"1","2",3,5,"1","2","1","2","1","1","1",0,0,8,"3",,"1","1","1","2","1","1","1","2","1","1","2","2","2","2","2","2","2","2","2","2","2","2","2",5000,3000,0,,,,,,,,,7,1,"1","030030001","342-4","140","1","3","0314","03560",4933
"2012","1","031201061","1","8","9","3",30,"1","2",3,7,"1","1","1","2","1","1","1",0,28,0,"3",,"1","1","1","1","1","1","2","1","1","1","2","1","2","2","2","2","2","2","2","2","2","2","4",3500,3500,0,"1","2","1","01","1",,,"1",2,1,"1","030030001","202-1","140","1","3","0314","03570",3639
"2012","1","031201063","1","8","9","3",30,"1","2",3,4,"1","2","1","2","1","1","1",0,0,5,"4",,"1","1","1","1","1","1","2","1","1","2","2","2","2","2","2","2","2","2","2","2","2","2","4",2000,2000,0,"1","2","1","01","1",,,"3",4,1,"1","030030001","202-1","140","1","3","0314","03570",5941
"2012","1","031201064","1","8","9","3",25,"1","2",2,6,"1","2","1","2","1","1","1",0,10,0,"3",,"1","1","1","1","1","1","2","1","1","1","2","1","2","2","1","1","1","1","1","2","2","2","4",5000,5000,0,"1","1","5","01","1",,,"1",3,1,"1","030030001","202-1","140","1","3","0314","03570",6117
"2012","1","031201069","1","8","9","3",40,"1","2",3,6,"1","1","1","2","1","1","1",0,10,0,"3",,"1","2","2","2","2","2","2","2","1","1","2","1","2","2","2","2","2","2","2","2","2","2","4",5000,5000,0,"2",,"5","01","1",,,"1",2,1,"1","030030001","202-1","140","1","3","0314","03570",4259
"2012","1","031201072","1","8","9","3",18,"1","1",2,3,"1","1","1","2","1","1","1",0,0,6,"4",,"1","1","1","1","1","2","2","1","1","2","2","2","2","2","2","2","2","2","2","1","1","2","4",2000,2000,0,"1","2","1","01","1",,,"1",6,1,"1","030030001","202-1","140","1","3","0314","03570",9006
"2012","1","031202003","1","8","9","3",10,"1","2",3,9,"1","2","1","2","1","1","1",0,30,0,"3",,"1","1","1","1","1","1","2","1","1","1","1","1","2","2","2","2","2","2","2","2","2","2","4",10000,10000,0,"2",,"1","01","1",,,"1",4,1,"1","030030001","312-3","140","1","3","0314","02630",8296
"2012","1","031202006","1","8","9","3",0,"1","2",1,4,"1","1","1","2","1","1","1",0,2,4,"5",,"1","1","1","1","1","2","1","1","1","1","2","1","2","2","2","2","1","2","2","2","2","2","1",0,0,0,,,,,,,,,1,1,"1","030030001","312-3","140","1","3","0314","02630",3403
"2012","1","031202007","1","8","9","2",20,"1","2",2,5,"1","2","1","2","1","1","1",0,6,4,"3",,"1","1","1","1","1","2","2","1","1","2","2","1","2","2","2","2","2","2","2","2","2","2","4",1500,1500,0,"1","2","1","01","1",,,"1",5,1,"1","030030001","312-3","140","1","3","0314","02630",6025
"2012","1","031202008","1","8","9","3",21,"1","2",2,3,"1","2","1","2","1","1","1",0,8,0,"3",,"1","1","1","1","1","2","2","1","1","2","2","1","2","2","2","2","2","2","2","2","2","2","4",2500,2500,0,"1","2","1","01","1",,,"1",3,1,"1","030030001","312-3","140","1","3","0314","02630",5531
"2012","1","031202010","1","8","9","2",0,"1","2",2,4,"1","2","1","2","1","1","1",0,0,6,"3",,"1","1","1","1","1","2","2","1","1","2","2","1","2","2","2","1","2","2","2","1","2","2","3",1500,1500,1400,"1","1","1","02","1",,,"1",4,1,"1","030030001","312-3","140","1","3","0314","02630",6536
"2012","1","031202014","1","8","9","3",35,"1","2",2,4,"1","2","1","2","1","1","1",0,6,0,"3",,"1","1","1","1","1","2","1","2","1","2","2","1","2","2","2","2","1","2","2","2","2","2","4",2000,2000,0,"1","2","2","01","1",,,"2",2,1,"1","030030001","312-3","140","1","3","0314","02630",6198
"2012","1","031202016","1","8","9","3",4,"1","2",1,4,"1","2","1","2","1","1","1",0,15,5,"3",,"1","2","2","1","1","1","1","1","1","1","2","1","2","2","2","2","2","2","2","2","2","2","2",8000,8000,0,,,,,,,,,1,1,"1","030030001","207-4","140","1","4","0314","03070",2669
"2012","1","031202018","1","8","9","2",0,"1","2",2,3,"1","1","1","2","1","1","1",0,10,0,"3",,"1","1","1","1","1","2","1","2","1","2","2","1","2","2","2","1","2","2","1","1","1","1","1",0,0,0,,,,,,,,,4,1,"1","030030001","207-4","140","1","4","0314","03070",5337
"2012","1","031202020","1","8","9","3",0,"1","2",2,3,"1","1","1","2","1","1","1",0,5,0,"3",,"1","2","1","1","2","1","2","1","1","1","2","1","2","2","2","2","2","2","2","2","2","2","1",0,0,0,,,,,,,,,4,1,"1","030030001","207-4","140","1","4","0314","03070",5337
"2012","1","031202028","1","8","9","3",35,"1","2",1,5,"1","2","1","2","1","1","1",0,7,5,"5",,"1","1","1","1","1","2","1","1","1","2","2","1","2","2","2","2","2","2","2","2","2","2","4",12000,12000,0,"1","2","5","01","1",,,"1",1,1,"1","030030001","207-4","140","1","4","0314","03070",2937
"2012","1","031202031","1","8","3","2",5,"1","2",1,2,"1","1","1","2","1","1","1",0,0,3,"3",,"1","1","2","2","2","2","1","2","1","2","2","2","2","2","2","1","2","2","2","1","2","2","4",1200,1200,0,"3",,"5","02","1",,,"1",3,1,"1","030030001","327-A","140","1","2","0314","03150",5338
"2012","1","031202034","1","8","9","3",16,"1","2",3,4,"1","2","1","2","1","1","1",0,8,1,"3",,"1","1","1","1","1","2","1","1","1","2","2","1","2","2","1","1","1","1","1","1","2","1","4",2500,2500,0,"3",,"5","01","1","02","1","1",9,1,"1","030030001","327-A","140","1","2","0314","03150",18163
"2012","1","031202035","1","8","9","3",0,"1","2",1,2,"1","2","1","2","1","1","1",0,5,0,"3",,"1","1","2","1","1","2","1","2","1","2","2","1","2","2","2","2","1","1","2","1","2","2","1",0,0,0,,,,,,,,,1,1,"1","030030001","327-A","140","1","2","0314","03150",2382
"2012","1","031202037","1","8","3","2",19,"1","2",1,2,"1","2","1","2","1","1","1",0,0,5,"3",,"1","1","2","1","2","2","1","2","1","2","2","2","2","2","1","2","2","2","2","1","2","2","4",1500,1500,0,"2",,"5","01","1",,,"1",6,1,"1","030030001","327-A","140","1","2","0314","03150",11723
"2012","1","031202041","1","8","9","3",0,"1","2",1,2,"1","2","1","2","1","1","1",0,3,1,"3",,"1","1","1","1","1","2","2","2","1","2","2","2","2","2","1","2","1","2","2","1","2","2","1",0,0,0,,,,,,,,,4,1,"1","030030001","327-A","140","1","2","0314","03150",5862
"2012","1","031202044","1","8","9","3",0,"1","2",1,2,"1","1","1","2","1","1","1",0,0,5,"3",,"1","1","1","1","1","2","2","2","1","2","1","2","2","2","2","2","1","1","2","1","2","2","1",0,0,0,,,,,,,,,2,1,"1","030030001","327-A","140","1","2","0314","03150",5338
