proyecto,folioviv,foliohog,numren,numtrab,tipoact,cose_cria,prep_deriv,valproc,valrema,apoyo,apoyo_1,apoyo_2,apoyo_3,apoyo_4,procampo,mesproc,progan,mesprogan,t_emp,h_emp,m_emp,t_cpago,h_cpago,m_cpago,t_ispago,h_ispago,m_ispago,t_nispago,h_nispago,m_nispago,com_fis,reg_cont,reg_not,ventas,autocons,otrosnom,gasneg,ventas_tri,auto_tri,otros_tri,gasto_tri,ing_tri,ero_tri
1,127106,0,01,Trabajo principal,Actividades agrícolas,Sí,,8000,0,No,,,,,0,,,,0,,,,,,,,,,,,Ninguno,No,No,0,0,0,5000,0,0,0,1253.4,0,1253.4
1,128061,0,01,Trabajo principal,Actividades agrícolas,Sí,,12000,0,No,,,,,0,,,,2,2,0,0,,,2,2,0,0,,,Ninguno,No,No,0,0,0,4800,0,0,0,1209.84,0,1209.84
1,128066,0,01,Trabajo principal,Actividades agrícolas,Sí,,16000,0,No,,,,,0,,,,0,,,,,,,,,,,,Ninguno,No,No,0,0,0,11300,0,0,0,2848.17,0,2848.17
1,128067,0,01,Trabajo principal,Actividades agrícolas,Sí,,6000,0,No,,,,,0,,,,0,,,,,,,,,,,,Ninguno,No,No,0,0,0,3650,0,0,0,919.98,0,919.98
1,128068,0,01,Trabajo principal,Actividades agrícolas,Sí,,4000,0,No,,,,,0,,,,0,,,,,,,,,,,,Ninguno,No,No,0,0,0,2420,0,0,0,609.96,0,609.96
1,128083,0,01,Trabajo principal,Actividades agrícolas,Sí,,3000,0,No,,,,,0,,,,0,,,,,,,,,,,,Ninguno,No,No,0,0,0,1750,0,0,0,441.09,0,441.09
1,128086,0,02,Trabajo principal,Actividades agrícolas,Sí,,5000,0,No,,,,,1500,Junio,,,0,,,,,,,,,,,,Ninguno,No,No,0,0,0,1900,0,0,0,478.9,0,478.9
1,128088,0,01,Trabajo principal,Actividades agrícolas,Sí,,700,0,No,,,,,1600,Junio,,,2,2,0,2,2,0,0,,,0,,,Ninguno,No,No,0,0,0,3700,0,0,0,932.59,0,932.59
1,128089,0,01,Trabajo principal,Actividades agrícolas,Sí,,6000,0,No,,,,,1200,Julio,,,0,,,,,,,,,,,,Ninguno,No,No,0,0,0,1370,0,0,0,345.31,0,345.31
1,128090,0,01,Trabajo principal,Actividades agrícolas,Sí,,5000,0,No,,,,,1200,Junio,,,0,,,,,,,,,,,,Ninguno,No,No,0,0,0,1800,0,0,0,453.69,0,453.69
1,128091,0,01,Trabajo principal,Actividades agrícolas,Sí,,10000,0,No,,,,,2300,Junio,,,1,1,0,0,,,1,1,0,0,,,Ninguno,No,No,0,0,0,1960,0,0,0,494.02,0,494.02
1,128094,0,01,Trabajo principal,Actividades agrícolas,Sí,,7000,0,No,,,,,2000,Junio,,,5,5,0,5,5,0,0,,,0,,,Ninguno,No,No,0,0,0,3250,0,0,0,819.16,0,819.16
1,128096,0,01,Trabajo principal,Actividades agrícolas,Sí,,5000,0,No,,,,,1200,Junio,,,2,2,0,0,,,2,2,0,0,,,Ninguno,No,No,0,0,0,1850,0,0,0,466.29,0,466.29
1,129044,0,01,Trabajo principal,Actividades agrícolas,Sí,,2000,0,No,,,,,0,,,,0,,,,,,,,,,,,Ninguno,No,No,360,0,0,1100,90.74,0,0,277.26,0,186.52
1,129064,0,01,Trabajo principal,Actividades agrícolas,Sí,,5800,0,No,,,,,0,,,,6,6,0,5,5,0,1,1,0,0,,,Ninguno,No,No,0,0,0,1960,0,0,0,494.02,0,494.02
1,129070,0,01,Trabajo principal,Actividades de cría y explotación de animales,Sí,No,100000,300000,No,,,,,28500,Agosto,0,,0,,,,,,,,,,,,Ninguno,No,No,102000,0,25500,111200,25709.1,0,6427.28,28027.96,4108.42,0
1,129073,0,01,Trabajo principal,Actividades agrícolas,Sí,,18000,0,No,,,,,0,,,,1,1,0,0,,,1,1,0,0,,,Ninguno,No,No,0,0,0,5410,0,0,0,1363.59,0,1363.59
1,129081,0,01,Trabajo principal,Actividades agrícolas,Sí,,2000,0,No,,,,,1000,Junio,,,0,,,,,,,,,,,,Ninguno,No,No,0,6000,0,1800,0,1512.3,0,453.69,1058.61,0
1,129083,0,01,Trabajo principal,Actividades agrícolas,Sí,,3000,7848,No,,,,,2000,Junio,,,2,2,0,2,2,0,0,,,0,,,Ninguno,No,No,6000,2700,0,2800,1512.3,680.54,0,705.74,1487.1,0
1,129089,0,01,Trabajo principal,Actividades agrícolas,Sí,,3000,0,No,,,,,0,,,,5,5,0,5,5,0,0,,,0,,,Ninguno,No,No,6000,1152,0,4300,1512.3,290.36,0,1083.82,718.85,0
1,129095,0,01,Trabajo principal,Actividades agrícolas,Sí,,1600,0,No,,,,,1000,Junio,,,0,,,,,,,,,,,,Ninguno,No,No,0,648,0,610,0,163.33,0,153.75,9.58,0
1,129096,0,01,Trabajo principal,Actividades agrícolas,Sí,,5000,0,No,,,,,1160,Junio,,,0,,,,,,,,,,,,Ninguno,No,No,0,0,0,1010,0,0,0,254.57,0,254.57
1,129097,0,01,Trabajo principal,Actividades agrícolas,Sí,,6000,1156,No,,,,,1000,Junio,,,5,5,0,5,5,0,0,,,0,,,Ninguno,No,No,0,3300,0,6100,0,831.77,0,1537.51,0,705.74
1,129102,0,03,Trabajo principal,Actividades agrícolas,Sí,,6000,0,No,,,,,0,,,,3,1,2,0,,,3,1,2,0,,,Ninguno,No,No,0,0,0,1710,0,0,0,431.01,0,431.01
1,129104,0,01,Trabajo principal,Actividades agrícolas,Sí,,6500,0,No,,,,,0,,,,2,2,0,0,,,2,2,0,0,,,Ninguno,No,No,0,0,0,3000,0,0,0,756.15,0,756.15
1,129105,0,01,Trabajo principal,Actividades agrícolas,Sí,,6000,0,No,,,,,0,,,,3,3,0,0,,,3,3,0,0,,,Ninguno,No,No,0,0,0,2250,0,0,0,567.11,0,567.11
1,129106,0,01,Trabajo principal,Actividades agrícolas,Sí,,32000,0,No,,,,,0,,,,0,,,,,,,,,,,,Ninguno,No,No,0,0,0,1180,0,0,0,297.42,0,297.42
1,129107,0,01,Trabajo principal,Actividades agrícolas,Sí,,3000,0,No,,,,,0,,,,0,,,,,,,,,,,,Ninguno,No,No,0,0,0,1910,0,0,0,481.42,0,481.42
1,129108,0,01,Trabajo principal,Actividades agrícolas,Sí,,4500,0,No,,,,,0,,,,0,,,,,,,,,,,,Ninguno,No,No,0,1200,0,2500,0,302.46,0,630.13,0,327.67
1,129108,0,01,Trabajo secundario,Actividades de cría y explotación de animales,Sí,No,20400,89500,No,,,,,0,,0,,0,,,,,,,,,,,,Ninguno,No,No,700,0,0,10000,176.44,0,0,2520.5,0,2344.07
1,129110,0,01,Trabajo principal,Actividades agrícolas,Sí,,20000,0,No,,,,,0,,,,5,2,3,0,,,5,2,3,0,,,Ninguno,No,No,0,0,0,2130,0,0,0,536.87,0,536.87
1,129111,0,01,Trabajo principal,Actividades agrícolas,Sí,,15000,0,No,,,,,0,,,,0,,,,,,,,,,,,Ninguno,No,No,0,0,0,6400,0,0,0,1613.12,0,1613.12
1,129111,0,01,Trabajo secundario,Actividades de cría y explotación de animales,Sí,No,14400,33600,No,,,,,0,,0,,0,,,,,,,,,,,,Ninguno,No,No,0,0,0,7000,0,0,0,1764.35,0,1764.35
1,129112,0,01,Trabajo principal,Actividades agrícolas,Sí,,10000,0,No,,,,,0,,,,2,2,0,0,,,2,2,0,0,,,Ninguno,No,No,0,0,0,5800,0,0,0,1461.89,0,1461.89
1,129112,0,01,Trabajo secundario,Actividades de cría y explotación de animales,Sí,No,25000,35000,No,,,,,0,,0,,1,0,1,0,,,1,0,1,0,,,Ninguno,No,No,0,0,0,3080,0,0,0,776.31,0,776.31
1,129113,0,01,Trabajo principal,Actividades agrícolas,Sí,,22000,0,No,,,,,0,,,,4,4,0,3,3,0,1,1,0,0,,,Ninguno,No,No,0,0,0,27790,0,0,0,7004.47,0,7004.47
1,129116,0,01,Trabajo principal,Actividades agrícolas,Sí,,30000,0,No,,,,,0,,,,0,,,,,,,,,,,,Ninguno,No,No,0,0,0,5258,0,0,0,1325.28,0,1325.28
1,129117,0,01,Trabajo principal,Actividades agrícolas,Sí,,15000,0,No,,,,,5000,Septiembre,,,0,,,,,,,,,,,,Ninguno,No,No,0,0,0,3800,0,0,0,957.79,0,957.79
1,129118,0,02,Trabajo principal,Actividades agrícolas,Sí,,6000,0,No,,,,,0,,,,5,5,0,5,5,0,0,,,0,,,Ninguno,No,No,0,0,0,3270,0,0,0,824.2000000000001,0,824.2000000000001
1,129119,0,02,Trabajo principal,Actividades agrícolas,Sí,,4500,0,No,,,,,0,,,,3,3,0,2,2,0,0,,,1,1,0,Ninguno,No,No,0,0,0,3350,0,0,0,844.37,0,844.37
1,131038,0,01,Trabajo principal,Actividades agrícolas,Sí,,0,0,No,,,,,0,,,,0,,,,,,,,,,,,Ninguno,No,No,1600,14976,0,50,398.69,3731.72,0,12.46,4117.95,0
1,131038,0,01,Trabajo principal,Actividades de recolección,Sí,No,0,0,No,,,,,0,,0,,0,,,,,,,,,,,,Ninguno,No,No,5760,5760,0,0,1435.28,1435.28,0,0,2870.55,0
1,131039,0,01,Trabajo secundario,Actividades agrícolas,Sí,,0,0,No,,,,,0,,,,0,,,,,,,,,,,,Ninguno,No,No,0,1600,0,20,0,398.69,0,4.98,393.7,0
1,131041,0,01,Trabajo principal,Actividades agrícolas,Sí,,2000,0,No,,,,,0,,,,4,4,0,4,4,0,0,,,0,,,Ninguno,No,No,0,4992,0,1065,0,1243.91,0,265.38,978.53,0
1,131042,0,01,Trabajo principal,Actividades agrícolas,Sí,,600,0,No,,,,,1200,Mayo,,,0,,,,,,,,,,,,Ninguno,No,No,0,600,0,625,0,149.51,0,155.74,0,6.23
1,131044,0,01,Trabajo principal,Actividades agrícolas,Sí,,1000,0,No,,,,,11500,Mayo,,,0,,,,,,,,,,,,Ninguno,No,No,0,2500,0,150,0,622.9500000000001,0,37.38,585.5700000000001,0
1,131052,0,01,Trabajo principal,Actividades agrícolas,Sí,,1000,0,No,,,,,1000,Mayo,,,0,,,,,,,,,,,,Ninguno,No,No,0,1200,0,70,0,299.02,0,17.44,281.57,0
1,131052,0,03,Trabajo principal,Actividades agrícolas,Sí,,1800,0,No,,,,,2000,Mayo,,,0,,,,,,,,,,,,Ninguno,No,No,0,2400,0,150,0,598.03,0,37.38,560.66,0
1,131059,0,01,Trabajo secundario,Actividades de cría y explotación de animales,Sí,No,13500,13500,No,,,,,0,,0,,5,5,0,5,5,0,0,,,0,,,Ninguno,No,No,4600,0,5500,4800,1146.23,0,1370.49,1196.06,1320.65,0
1,131129,0,01,Trabajo secundario,Actividades de cría y explotación de animales,Sí,No,35000,0,No,,,,,0,,0,,2,2,0,0,,,2,2,0,0,,,Ninguno,No,No,10000,1000,9625,14000,2491.8,249.18,2398.36,3488.52,1650.82,0
1,131132,0,01,Trabajo principal,Actividades agrícolas,Sí,,150000,0,Sí,280000,,,,0,,,,10,10,0,9,9,0,1,1,0,0,,,Ninguno,No,No,30000,0,0,208000,7475.4,0,0,51829.44,0,44354.04
1,131134,0,02,Trabajo principal,Actividades de recolección,Sí,No,0,0,No,,,,,0,,0,,1,0,1,0,,,1,0,1,0,,,Ninguno,No,No,8424,396,0,0,2099.09,98.68000000000001,0,0,2197.77,0
1,131135,0,01,Trabajo principal,Actividades agrícolas,Sí,,20000,0,No,,,,,0,,,,1,1,0,0,,,1,1,0,0,,,Ninguno,No,No,24000,0,0,7475,5980.32,0,0,1862.62,4117.7,0
1,132024,0,01,Trabajo principal,Actividades agrícolas,Sí,,1000,400,No,,,,,0,,,,3,3,0,0,,,3,3,0,0,,,Ninguno,No,No,0,2000,0,1300,0,504.1,0,327.67,176.44,0
1,132025,0,01,Trabajo principal,Actividades agrícolas,Sí,,2000,300,No,,,,,0,,,,0,,,,,,,,,,,,Ninguno,No,No,5000,500,0,2000,1260.25,126.03,0,504.1,882.18,0
1,132026,0,01,Trabajo principal,Actividades agrícolas,Sí,,1500,200,No,,,,,0,,,,2,2,0,0,,,2,2,0,0,,,Ninguno,No,No,0,2500,0,2100,0,630.13,0,529.31,100.82,0
1,132027,0,01,Trabajo principal,Actividades de cría y explotación de animales,Sí,No,8000,10000,No,,,,,0,,0,,0,,,,,,,,,,,,Ninguno,No,No,320,0,0,3300,80.66,0,0,831.77,0,751.11
1,132030,0,01,Trabajo principal,Actividades agrícolas,Sí,,2000,50,No,,,,,0,,,,1,1,0,0,,,1,1,0,0,,,Ninguno,No,No,0,1500,0,1200,0,378.08,0,302.46,75.62000000000001,0
1,132033,0,01,Trabajo secundario,Actividades agrícolas,Sí,,1000,100,No,,,,,0,,,,0,,,,,,,,,,,,Ninguno,No,No,0,1250,0,1200,0,315.06,0,302.46,12.6,0
1,132034,0,01,Trabajo principal,Actividades agrícolas,Sí,,3000,0,No,,,,,0,,,,0,,,,,,,,,,,,Ninguno,No,No,2500,250,0,1600,630.13,63.01,0,403.28,289.86,0
1,132107,0,01,Trabajo principal,Actividades agrícolas,Sí,,16000,0,No,,,,,0,,,,1,1,0,0,,,0,,,1,1,0,Ninguno,No,No,50000,5000,0,12380,12602.5,1260.25,0,3120.38,10742.37,0
1,132144,0,01,Trabajo principal,Actividades de cría y explotación de animales,Sí,No,0,0,No,,,,,0,,0,,0,,,,,,,,,,,,Ninguno,No,No,2240,0,0,1200,564.59,0,0,302.46,262.13,0
1,132146,0,01,Trabajo principal,Actividades agrícolas,Sí,,5000,0,No,,,,,1000,Junio,,,1,1,0,1,1,0,0,,,0,,,Ninguno,No,No,3200,0,320,1500,806.56,0,80.66,378.08,509.14,0
1,132155,0,01,Trabajo principal,Actividades agrícolas,Sí,,3000,0,No,,,,,1250,Junio,,,2,2,0,1,1,0,0,,,1,1,0,Ninguno,No,No,0,3331,0,850,0,839.58,0,214.24,625.34,0
1,132157,0,02,Trabajo principal,Actividades agrícolas,Sí,,1000,0,No,,,,,1060,Junio,,,0,,,,,,,,,,,,Ninguno,No,No,0,1450,0,760,0,365.47,0,191.56,173.91,0
1,132157,0,02,Trabajo principal,Actividades de cría y explotación de animales,Sí,No,0,0,No,,,,,0,,0,,0,,,,,,,,,,,,Ninguno,No,No,0,1400,0,306,0,352.87,0,77.13,275.74,0
1,132159,0,01,Trabajo principal,Actividades agrícolas,Sí,,2500,0,No,,,,,0,,,,1,1,0,1,1,0,0,,,0,,,Ninguno,No,No,0,960,0,900,0,241.97,0,226.85,15.12,0
1,132159,0,01,Trabajo principal,Actividades de cría y explotación de animales,Sí,No,0,0,No,,,,,0,,0,,0,,,,,,,,,,,,Ninguno,No,No,0,1120,0,1050,0,282.3,0,264.65,17.64,0
1,132160,0,01,Trabajo principal,Actividades agrícolas,Sí,,3500,0,No,,,,,0,,,,1,0,1,0,,,1,0,1,0,,,Ninguno,No,No,0,1710,0,2250,0,431.01,0,567.11,0,136.11
1,132160,0,01,Trabajo principal,Actividades de cría y explotación de animales,Sí,No,0,0,No,,,,,0,,0,,1,0,1,0,,,1,0,1,0,,,Ninguno,No,No,0,0,0,0,0,0,0,0,0,0
1,133001,0,01,Trabajo principal,Actividades agrícolas,Sí,,500000,0,Sí,170000,,,,0,,,,4,4,0,4,4,0,0,,,0,,,Ninguno,No,No,44000,200,8800,30500,11090.2,50.41,2218.04,7687.53,5671.13,0
1,133008,0,02,Trabajo principal,Actividades agrícolas,Sí,,4000,0,No,,,,,0,,,,3,3,0,3,3,0,0,,,0,,,Ninguno,No,No,15000,75,0,8500,3780.75,18.9,0,2142.43,1657.23,0
1,133009,0,01,Trabajo secundario,Actividades de cría y explotación de animales,Sí,No,7500,1000,No,,,,,0,,0,,2,2,0,0,,,2,2,0,0,,,Ninguno,No,No,61200,0,0,60400,15425.46,0,0,15223.82,201.64,0
1,133042,0,01,Trabajo principal,Actividades de recolección,Sí,Sí,0,0,No,,,,,0,,0,,1,0,1,1,0,1,0,,,0,,,Ninguno,No,No,5760,2880,0,1440,1451.81,725.9,0,362.95,1814.76,0
1,133044,0,01,Trabajo principal,Actividades agrícolas,Sí,,0,0,No,,,,,2100,Marzo,,,0,,,,,,,,,,,,Ninguno,No,No,0,3180,0,0,0,801.52,0,0,801.52,0
1,133154,0,04,Trabajo secundario,Actividades de cría y explotación de animales,Sí,Sí,14000,0,No,,,,,0,,0,,1,0,1,0,,,1,0,1,0,,,Ninguno,No,No,1085,3080,0,19000,273.47,776.31,0,4788.95,0,3739.16
1,134014,0,01,Trabajo principal,Actividades agrícolas,Sí,,0,300,No,,,,,1700,Julio,,,1,1,0,0,,,1,1,0,0,,,Ninguno,No,No,0,0,0,0,0,0,0,0,0,0
1,134015,0,01,Trabajo secundario,Actividades agrícolas,Sí,,0,0,No,,,,,0,,,,0,,,,,,,,,,,,Ninguno,No,No,0,0,0,0,0,0,0,0,0,0
1,134026,0,01,Trabajo principal,Actividades agrícolas,Sí,,0,0,No,,,,,1140,Mayo,,,0,,,,,,,,,,,,Ninguno,No,No,0,1920,0,194,0,483.94,0,48.9,435.04,0
1,134027,0,01,Trabajo principal,Actividades agrícolas,Sí,,2500,0,No,,,,,0,,,,3,3,0,3,3,0,0,,,0,,,Ninguno,No,No,0,2400,0,1780,0,604.92,0,448.65,156.27,0
1,134030,0,01,Trabajo secundario,Actividades agrícolas,Sí,,3000,0,No,,,,,0,,,,0,,,,,,,,,,,,Ninguno,No,No,0,2400,0,198,0,604.92,0,49.91,555.01,0
1,134034,0,01,Trabajo principal,Actividades agrícolas,Sí,,0,0,No,,,,,1020,Mayo,,,2,2,0,2,2,0,0,,,0,,,Ninguno,No,No,0,3000,0,664,0,756.15,0,167.36,588.79,0
1,134036,0,01,Trabajo principal,Actividades agrícolas,Sí,,3000,0,No,,,,,1060,Mayo,,,2,2,0,2,2,0,0,,,0,,,Ninguno,No,No,0,2400,0,1680,0,604.92,0,423.44,181.48,0
1,134037,0,01,Trabajo principal,Actividades agrícolas,Sí,,3000,0,No,,,,,0,,,,2,2,0,2,2,0,0,,,0,,,Ninguno,No,No,0,3600,0,1760,0,907.38,0,443.61,463.77,0
1,134039,0,01,Trabajo principal,Actividades agrícolas,Sí,,5000,0,No,,,,,1060,Mayo,,,2,2,0,2,2,0,0,,,0,,,Ninguno,No,No,0,3600,0,2504,0,907.38,0,631.13,276.25,0
1,134040,0,02,Trabajo principal,Actividades agrícolas,Sí,,0,0,No,,,,,1130,Mayo,,,0,,,,,,,,,,,,Ninguno,No,No,0,0,0,30,0,0,0,7.56,0,7.56
1,134102,0,01,Trabajo principal,Actividades agrícolas,Sí,,0,0,No,,,,,0,,,,1,1,0,1,1,0,0,,,0,,,Ninguno,No,No,0,0,0,2200,0,0,0,554.51,0,554.51
1,134123,0,01,Trabajo secundario,Actividades agrícolas,Sí,,5000,0,No,,,,,0,,,,0,,,,,,,,,,,,Ninguno,No,No,0,600,0,2805,0,151.23,0,707,0,555.77
1,134140,0,01,Trabajo principal,Actividades de cría y explotación de animales,Sí,Sí,10000,0,No,,,,,0,,0,,0,,,,,,,,,,,,Ninguno,No,No,115200,1600,0,34600,29036.16,403.28,0,8720.93,20718.51,0
1,134143,0,01,Trabajo principal,Actividades de cría y explotación de animales,Sí,Sí,90000,0,No,,,,,0,,0,,0,,,,,,,,,,,,Ninguno,No,No,144000,2000,0,21500,36295.2,504.1,0,5419.08,31380.23,0
1,134144,0,01,Trabajo principal,Actividades de cría y explotación de animales,Sí,Sí,70000,0,No,,,,,0,,2500,Mayo,0,,,,,,,,,,,,Ninguno,No,No,114800,2000,0,19500,28935.34,504.1,0,4914.98,24524.47,0
1,134146,0,01,Trabajo principal,Actividades de cría y explotación de animales,Sí,Sí,90000,0,No,,,,,0,,0,,0,,,,,,,,,,,,Ninguno,No,No,145200,800,0,25500,36597.66,201.64,0,6427.28,30372.03,0
1,134147,0,01,Trabajo principal,Actividades de cría y explotación de animales,Sí,Sí,100000,0,No,,,,,0,,0,,1,1,0,0,,,1,1,0,0,,,Ninguno,No,No,84000,3600,0,20800,21172.2,907.38,0,5242.64,16836.94,0
1,134150,0,01,Trabajo principal,Actividades de cría y explotación de animales,Sí,Sí,49000,10000,No,,,,,0,,0,,5,2,3,0,,,5,2,3,0,,,Ninguno,No,No,163600,8400,0,54500,41235.38,2117.22,0,13736.73,29615.88,0
1,134151,0,01,Trabajo principal,Actividades agrícolas,Sí,,5000,300,No,,,,,0,,,,1,1,0,0,,,1,1,0,0,,,Ninguno,No,No,5000,1000,0,2300,1260.25,252.05,0,579.72,932.59,0
1,134155,0,01,Trabajo principal,Actividades de cría y explotación de animales,Sí,Sí,60000,0,No,,,,,0,,0,,0,,,,,,,,,,,,Ninguno,No,No,114800,2000,0,15000,28935.34,504.1,0,3780.75,25658.69,0
1,134156,0,02,Trabajo principal,Actividades de cría y explotación de animales,Sí,Sí,3000,10000,No,,,,,0,,0,,2,2,0,0,,,2,2,0,0,,,Ninguno,No,No,22000,1900,1200,15750,5545.1,478.9,302.46,3969.79,2356.67,0
1,134157,0,01,Trabajo principal,Actividades de cría y explotación de animales,Sí,Sí,60000,0,No,,,,,0,,0,,1,1,0,0,,,1,1,0,0,,,Ninguno,No,No,56000,2400,0,28000,14114.8,604.92,0,7057.4,7662.32,0
1,134161,0,01,Trabajo principal,Actividades de cría y explotación de animales,Sí,Sí,50000,0,No,,,,,0,,0,,1,1,0,0,,,1,1,0,0,,,Ninguno,No,No,86000,1600,0,14300,21676.3,403.28,0,3604.32,18475.27,0
1,135028,0,04,Trabajo principal,Actividades de cría y explotación de animales,Sí,No,30000,0,No,,,,,0,,0,,0,,,,,,,,,,,,Solo expide notas o ticket de venta,Sí,No,29400,0,0,6820,7369.99,0,0,1709.64,5660.35,0
1,135036,0,01,Trabajo principal,Actividades agrícolas,Sí,,0,0,No,,,,,850,Mayo,,,3,3,0,3,3,0,0,,,0,,,Ninguno,No,No,0,4800,0,1190,0,1203.26,0,298.31,904.9500000000001,0
1,135055,0,01,Trabajo principal,Actividades agrícolas,Sí,,0,0,No,,,,,4000,Junio,,,2,2,0,1,1,0,0,,,1,1,0,Ninguno,No,No,0,9600,0,1264,0,2406.53,0,316.86,2089.67,0
1,135148,0,01,Trabajo principal,Actividades agrícolas,Sí,,4500,0,No,,,,,3900,Mayo,,,0,,,,,,,,,,,,Ninguno,No,No,6000,900,0,3795,1504.08,225.61,0,951.33,778.36,0
1,135148,0,01,Trabajo secundario,Actividades de cría y explotación de animales,Sí,No,10000,0,No,,,,,0,,0,,0,,,,,,,,,,,,Ninguno,No,No,1980,0,0,600,496.35,0,0,150.41,345.94,0
1,135150,0,01,Trabajo principal,Actividades de cría y explotación de animales,Sí,No,50000,0,No,,,,,0,,0,,0,,,,,,,,,,,,Ninguno,No,No,2640,3520,4400,1000,661.8,882.39,1102.99,250.68,2396.5,0
1,135150,0,01,Trabajo secundario,Actividades agrícolas,Sí,,4500,0,No,,,,,2200,Mayo,,,0,,,,,,,,,,,,Ninguno,No,No,4000,960,0,2150,1002.72,240.65,0,538.96,704.41,0
1,136004,0,01,Trabajo secundario,Actividades agrícolas,Sí,,6000,0,No,,,,,0,,,,0,,,,,,,,,,,,Ninguno,No,No,0,0,0,5580,0,0,0,1398.79,0,1398.79
1,136005,0,01,Trabajo principal,Actividades agrícolas,Sí,,6000,0,No,,,,,0,,,,0,,,,,,,,,,,,Ninguno,No,No,0,0,0,1850,0,0,0,463.76,0,463.76
1,136009,0,01,Trabajo principal,Actividades agrícolas,Sí,,200,0,No,,,,,0,,,,0,,,,,,,,,,,,Ninguno,No,No,200,0,0,150,50.14,0,0,37.6,12.53,0
1,136010,0,01,Trabajo principal,Actividades agrícolas,Sí,,1500,180,No,,,,,0,,,,0,,,,,,,,,,,,Ninguno,No,No,910,293,130,530,228.12,73.45,32.59,132.86,201.3,0
1,136015,0,01,Trabajo principal,Actividades agrícolas,Sí,,4800,800,No,,,,,3800,Agosto,,,0,,,,,,,,,,,,Ninguno,No,No,4680,750,0,6974,1173.18,188.01,0,1748.24,0,387.05
1,136016,0,01,Trabajo principal,Actividades agrícolas,Sí,,2500,0,No,,,,,850,Enero,,,0,,,,,,,,,,,,Ninguno,No,No,0,1400,0,680,0,350.95,0,170.46,180.49,0
1,136017,0,01,Trabajo principal,Actividades de cría y explotación de animales,Sí,No,4000,0,No,,,,,0,,0,,1,1,0,0,,,1,1,0,0,,,Ninguno,No,No,0,0,0,2300,0,0,0,576.56,0,576.56
1,136017,0,02,Trabajo principal,Actividades agrícolas,Sí,,6000,0,No,,,,,2000,Abril,,,2,2,0,2,2,0,0,,,0,,,Ninguno,No,No,0,0,0,1300,0,0,0,325.88,0,325.88
1,136018,0,01,Trabajo principal,Actividades agrícolas,Sí,,2000,0,No,,,,,0,,,,2,2,0,2,2,0,0,,,0,,,Ninguno,No,No,0,880,0,9000,0,220.6,0,2256.12,0,2035.52
1,136018,0,01,Trabajo secundario,Actividades de cría y explotación de animales,Sí,Sí,30000,0,No,,,,,0,,0,,1,0,1,0,,,1,0,1,0,,,Ninguno,No,No,52025,4795,0,11000,13041.63,1202.01,0,2757.48,11486.16,0
1,136020,0,04,Trabajo secundario,Actividades agrícolas,Sí,,450,0,No,,,,,375,Mayo,,,0,,,,,,,,,,,,Ninguno,No,No,0,765,0,0,0,191.77,0,0,191.77,0
1,136021,0,01,Trabajo principal,Actividades agrícolas,Sí,,2500,0,No,,,,,370,Mayo,,,2,2,0,0,,,2,2,0,0,,,Ninguno,No,No,0,690,0,0,0,172.97,0,0,172.97,0
1,136022,0,01,Trabajo secundario,Actividades agrícolas,Sí,,0,0,No,,,,,370,Mayo,,,0,,,,,,,,,,,,Ninguno,No,No,0,500,0,365,0,125.34,0,91.5,33.84,0
1,136022,0,04,Trabajo principal,Actividades de recolección,Sí,Sí,0,0,No,,,,,0,,0,,0,,,,,,,,,,,,Ninguno,No,No,2940,1440,0,0,737,360.98,0,0,1097.98,0
1,136025,0,01,Trabajo principal,Actividades agrícolas,Sí,,2560,0,No,,,,,0,,,,3,3,0,0,,,3,3,0,0,,,Ninguno,No,No,0,1800,0,0,0,451.22,0,0,451.22,0
1,136026,0,01,Trabajo principal,Actividades agrícolas,Sí,,5000,0,No,,,,,420,Mayo,,,0,,,,,,,,,,,,Ninguno,No,No,0,2880,0,0,0,721.96,0,0,721.96,0
1,136027,0,01,Trabajo principal,Actividades agrícolas,Sí,,300,0,No,,,,,0,,,,0,,,,,,,,,,,,Ninguno,No,No,0,675,0,0,0,169.21,0,0,169.21,0
1,136030,0,01,Trabajo principal,Actividades agrícolas,Sí,,0,400,No,,,,,1160,Mayo,,,2,2,0,2,2,0,0,,,0,,,Ninguno,No,No,1800,1500,460,160,451.22,376.02,115.31,40.11,902.4500000000001,0
1,136032,0,01,Trabajo principal,Actividades agrícolas,Sí,,300,108,No,,,,,960,Febrero,,,0,,,,,,,,,,,,Ninguno,No,No,105,1395,0,0,26.32,349.7,0,0,376.02,0
1,136034,0,03,Trabajo principal,Actividades agrícolas,Sí,,0,0,No,,,,,0,,,,0,,,,,,,,,,,,Ninguno,No,No,0,0,0,0,0,0,0,0,0,0
1,136035,0,01,Trabajo secundario,Actividades agrícolas,Sí,,5000,0,No,,,,,0,,,,0,,,,,,,,,,,,Ninguno,No,No,0,0,0,1950,0,0,0,488.83,0,488.83
1,136036,0,01,Trabajo secundario,Actividades agrícolas,Sí,,600,0,No,,,,,0,,,,0,,,,,,,,,,,,Ninguno,No,No,0,624,0,40,0,156.42,0,10.03,146.4,0
1,136037,0,01,Trabajo principal,Actividades agrícolas,Sí,,350,0,No,,,,,0,,,,1,1,0,0,,,0,,,1,1,0,Ninguno,No,No,0,280,0,40,0,70.19,0,10.03,60.16,0
