geo_mun_s,cohort,eng_exp,hrs_exp
29042,2001,.095528826,.34878197
29042,2002,.093681015,.33113119
29043,1997,.078317337,.23878413
29043,1998,.067974262,.20217875
29043,1999,.061764214,.174051
29043,2000,.057954475,.15584967
29043,2001,.079326674,.20414093
29043,2002,.080904372,.21757215
29044,1997,.049745969,.081501141
29044,1998,.051122881,.080619365
29044,1999,.096840791,.19416423
29044,2000,.15108956,.30792588
29044,2001,.21460281,.45535961
29044,2002,.28129935,.61549085
29045,1997,0,0
29045,1998,0,0
29045,1999,0,0
29045,2000,0,0
29045,2001,0,0
29045,2002,0,0
29046,1997,0,0
29046,1998,0,0
29046,1999,0,0
29046,2000,0,0
29046,2001,0,0
29046,2002,0,0
29047,1997,0,0
29047,1998,0,0
29047,1999,0,0
29047,2000,0,0
29047,2001,0,0
29047,2002,0,0
29048,1997,0,0
29048,1998,0,0
29048,1999,0,0
29048,2000,0,0
29048,2001,0,0
29048,2002,0,0
29049,1997,0,0
29049,1998,0,0
29049,1999,0,0
29049,2000,0,0
29049,2001,0,0
29049,2002,0,0
29050,1997,0,0
29050,1998,0,0
29050,1999,0,0
29050,2000,0,0
29050,2001,0,0
29050,2002,.038361508,.10655975
29051,1997,0,0
29051,1998,0,0
29051,1999,0,0
29051,2000,0,0
29051,2001,0,0
29051,2002,0,0
29052,1997,0,0
29052,1998,0,0
29052,1999,0,0
29052,2000,0,0
29052,2001,0,0
29052,2002,0,0
29053,1997,0,0
29053,1998,0,0
29053,1999,0,0
29053,2000,0,0
29053,2001,0,0
29053,2002,.062179487,.24871795
29054,1997,0,0
29054,1998,0,0
29054,1999,0,0
29054,2000,0,0
29054,2001,0,0
29054,2002,.042811353,.12843406
29055,1997,0,0
29055,1998,0,0
29055,1999,0,0
29055,2000,0,0
29055,2001,0,0
29055,2002,0,0
29056,1997,0,0
29056,1998,0,0
29056,1999,0,0
29056,2000,0,0
29056,2001,0,0
29056,2002,0,0
29057,1997,0,0
29057,1998,0,0
29057,1999,0,0
29057,2000,0,0
29057,2001,0,0
29057,2002,0,0
29058,1997,0,0
29058,1998,0,0
29058,1999,0,0
29058,2000,0,0
29058,2001,0,0
29058,2002,0,0
29059,1997,0,0
29059,1998,0,0
29059,1999,0,0
29059,2000,0,0
29059,2001,0,0
29059,2002,0,0
29060,1997,0,0
29060,1998,0,0
29060,1999,0,0
29060,2000,0,0
29060,2001,0,0
29060,2002,0,0
30001,1997,0,0
30001,1998,0,0
30001,1999,0,0
30001,2000,0,0
30001,2001,0,0
30001,2002,0,0
30002,1997,0,0
30002,1998,0,0
30002,1999,0,0
30002,2000,0,0
30002,2001,0,0
30002,2002,0,0
30003,1997,.038078398,.054702301
30003,1998,.035851475,.052106947
30003,1999,.037060671,.056452397
30003,2000,.03825634,.056053575
30003,2001,.041038513,.053242382
30003,2002,.043890819,.06894435
30004,1997,.030503627,.027076818
30004,1998,.030600833,.026743541
30004,1999,.030354921,.026290044
30004,2000,.029770566,.026383169
30004,2001,.028877022,.031606387
30004,2002,.027859716,.049544718
30005,1997,0,0
30005,1998,0,0
30005,1999,0,0
30005,2000,0,0
30005,2001,0,0
30005,2002,0,0
30006,1997,0,0
30006,1998,0,0
30006,1999,0,0
30006,2000,0,0
30006,2001,0,0
30006,2002,0,0
30007,1997,0,0
30007,1998,0,0
30007,1999,0,0
30007,2000,0,0
30007,2001,0,0
30007,2002,0,0
30008,1997,0,0
30008,1998,0,0
30008,1999,0,0
30008,2000,0,0
30008,2001,0,0
30008,2002,0,0
30009,1997,0,0
30009,1998,0,0
30009,1999,0,0
30009,2000,.012154408,.011219453
30009,2001,.025078479,.023149366
30009,2002,.055789083,.052890025
30010,1997,.013418824,.013418824
30010,1998,.013549543,.011225927
30010,1999,.013852698,.011993805
30010,2000,.013979799,.014866605
30010,2001,.013726907,.014613713
30010,2002,.013828793,.014715599
30011,1997,.017688939,.017688939
30011,1998,.018440057,.018440057
30011,1999,.019235054,.019235054
30011,2000,.019984525,.016688431
30011,2001,.021184821,.014383808
30011,2002,.023035834,.01544451
30012,1997,0,0
30012,1998,0,0
30012,1999,0,0
30012,2000,0,0
30012,2001,0,0
30012,2002,0,0
30013,1997,.011677585,.0077850572
30013,1998,.016918845,.013999451
30013,1999,.020820223,.018484706
30013,2000,.022671411,.020725148
30013,2001,.027594056,.025647793
30013,2002,.033534966,.032578856
30014,1997,.062787533,.02825935
30014,1998,.067119025,.029205862
30014,1999,.072572321,.033064071
30014,2000,.076575205,.03570934
30014,2001,.077956289,.035914339
30014,2002,.091999926,.040936004
30015,1997,0,0
30015,1998,0,0
30015,1999,0,0
30015,2000,0,0
30015,2001,0,0
30015,2002,0,0
30016,1997,.045871027,.12836
30016,1998,.058556657,.14848822
30016,1999,.066779554,.16257167
30016,2000,.071370415,.17299756
30016,2001,.078607149,.18154006
30016,2002,.092837721,.20897026
30017,1997,0,0
30017,1998,0,0
30017,1999,0,0
30017,2000,0,0
30017,2001,0,0
30017,2002,0,0
30018,1997,0,0
30018,1998,0,0
30018,1999,0,0
30018,2000,0,0
30018,2001,0,0
30018,2002,0,0
30019,1997,0,0
30019,1998,0,0
30019,1999,0,0
30019,2000,0,0
30019,2001,0,0
30019,2002,0,0
30020,1997,0,0
30020,1998,0,0
30020,1999,0,0
30020,2000,0,0
30020,2001,0,0
30020,2002,0,0
30021,1997,0,0
30021,1998,0,0
30021,1999,0,0
30021,2000,0,0
30021,2001,0,0
30021,2002,0,0
30022,1997,0,0
30022,1998,0,0
30022,1999,0,0
30022,2000,0,0
30022,2001,0,0
30022,2002,0,0
30023,1997,0,0
30023,1998,0,0
30023,1999,0,0
30023,2000,0,0
30023,2001,0,0
30023,2002,0,0
30024,1997,0,0
30024,1998,0,0
30024,1999,0,0
30024,2000,0,0
30024,2001,0,0
30024,2002,0,0
30025,1997,0,0
30025,1998,0,0
30025,1999,0,0
30025,2000,0,0
30025,2001,0,0
30025,2002,0,0
30026,1997,0,0
30026,1998,0,0
30026,1999,0,0
30026,2000,.020521352,.025081655
30026,2001,.053009592,.066809222
30026,2002,.086528204,.10149802
30027,1997,0,0
30027,1998,0,0
30027,1999,0,0
30027,2000,0,0
30027,2001,0,0
30027,2002,0,0
30028,1997,.12915406,.21072187
30028,1998,.12816057,.21097282
30028,1999,.12887923,.20483637
30028,2000,.12858909,.22618011
30028,2001,.1267675,.22099791
30028,2002,.12517624,.21975467
30029,1997,0,0
30029,1998,0,0
30029,1999,0,0
30029,2000,0,0
30029,2001,0,0
30029,2002,0,0
30030,1997,.07249105,.20800407
30030,1998,.068281934,.18383035
30030,1999,.068995982,.18565917
30030,2000,.068093725,.18855016
30030,2001,.069485731,.14916727
30030,2002,.074617922,.1470907
30031,1997,0,0
30031,1998,0,0
30031,1999,0,0
30031,2000,0,0
30031,2001,0,0
30031,2002,0,0
30032,1997,.022168472,.052395761
30032,1998,.022614162,.057260241
30032,1999,.025292639,.066221818
30032,2000,.025113322,.067293219
30032,2001,.028326953,.074869186
30032,2002,.033282261,.086618543
30033,1997,0,0
30033,1998,0,0
30033,1999,0,0
30033,2000,0,0
30033,2001,0,0
30033,2002,0,0
30034,1997,.028402252,.032948222
30034,1998,.030273393,.033682872
30034,1999,.030429065,.027981356
30034,2000,.029907605,.027867846
30034,2001,.027433887,.01950011
30034,2002,.024389209,.012840858
30035,1997,0,0
30035,1998,0,0
30035,1999,0,0
30035,2000,0,0
30035,2001,0,0
30035,2002,0,0
30036,1997,0,0
30036,1998,0,0
30036,1999,0,0
30036,2000,0,0
30036,2001,0,0
30036,2002,0,0
30037,1997,0,0
30037,1998,0,0
30037,1999,0,0
30037,2000,0,0
30037,2001,0,0
30037,2002,0,0
30038,1997,.077925242,.21050961
30038,1998,.08190167,.21931842
30038,1999,.083872899,.22277471
30038,2000,.084709935,.23312649
30038,2001,.093247771,.25380886
30038,2002,.10101236,.26659334
30039,1997,.11157726,.25214741
30039,1998,.11303258,.25516191
30039,1999,.11321782,.25022697
30039,2000,.11504782,.24123108
30039,2001,.11796711,.24637631
30039,2002,.1183828,.24153903
30040,1997,0,0
30040,1998,0,0
30040,1999,0,0
30040,2000,.0036282076,.0090705194
30040,2001,.0092465924,.023116482
30040,2002,.0092465924,.023116482
30041,1997,0,0
30041,1998,0,0
30041,1999,0,0
30041,2000,0,0
30041,2001,0,0
30041,2002,0,0
30042,1997,0,0
30042,1998,0,0
30042,1999,0,0
30042,2000,0,0
30042,2001,0,0
30042,2002,0,0
30043,1997,0,0
30043,1998,0,0
30043,1999,0,0
30043,2000,0,0
30043,2001,0,0
30043,2002,0,0
30044,1997,.13177064,.37399626
30044,1998,.14143179,.39107299
30044,1999,.14553437,.39061046
30044,2000,.15125495,.39089814
30044,2001,.15968177,.39494503
30044,2002,.17164056,.41580161
30045,1997,.044207644,.049111374
30045,1998,.045415416,.061352897
30045,1999,.047294747,.069270246
30045,2000,.048542049,.059246831
30045,2001,.05565932,.060365025
30045,2002,.054938495,.052421462
30046,1997,0,0
30046,1998,0,0
30046,1999,0,0
30046,2000,0,0
30046,2001,0,0
30046,2002,0,0
30047,1997,.024982693,.055262785
30047,1998,.026016476,.056612622
30047,1999,.026382247,.056892321
30047,2000,.032621358,.072945654
30047,2001,.032902308,.074342206
30047,2002,.033354651,.07537026
30048,1997,0,0
30048,1998,0,0
30048,1999,0,0
30048,2000,0,0
30048,2001,0,0
30048,2002,0,0
30049,1997,0,0
30049,1998,0,0
30049,1999,0,0
30049,2000,0,0
30049,2001,0,0
30049,2002,0,0
30050,1997,0,0
30050,1998,0,0
30050,1999,0,0
30050,2000,0,0
30050,2001,0,0
30050,2002,0,0
30051,1997,0,0
30051,1998,0,0
30051,1999,0,0
30051,2000,0,0
30051,2001,0,0
30051,2002,0,0
30052,1997,0,0
30052,1998,0,0
30052,1999,0,0
30052,2000,0,0
30052,2001,0,0
30052,2002,0,0
30053,1997,.0058379625,.0051476015
30053,1998,.0043784715,.0038607009
30053,1999,.0091314102,.0077790879
30053,2000,.012631772,.02489754
30053,2001,.016800923,.025004113
30053,2002,.020889385,.027048344
30054,1997,0,0
30054,1998,0,0
30054,1999,0,0
30054,2000,0,0
30054,2001,0,0
30054,2002,0,0
30055,1997,0,0
30055,1998,0,0
30055,1999,0,0
30055,2000,0,0
30055,2001,0,0
30055,2002,0,0
30056,1997,0,0
30056,1998,0,0
30056,1999,0,0
30056,2000,0,0
30056,2001,0,0
30056,2002,0,0
30057,1997,0,0
30057,1998,0,0
30057,1999,0,0
30057,2000,0,0
30057,2001,0,0
30057,2002,0,0
30058,1997,0,0
30058,1998,0,0
30058,1999,0,0
30058,2000,0,0
30058,2001,0,0
30058,2002,0,0
30059,1997,0,0
30059,1998,0,0
30059,1999,0,0
30059,2000,0,0
30059,2001,0,0
30059,2002,0,0
30060,1997,0,0
30060,1998,0,0
30060,1999,0,0
30060,2000,0,0
30060,2001,0,0
30060,2002,0,0
30061,1997,0,0
30061,1998,0,0
30061,1999,0,0
30061,2000,0,0
30061,2001,0,0
30061,2002,.0018615752,.0046539376
30062,1997,0,0
30062,1998,0,0
30062,1999,0,0
30062,2000,0,0
30062,2001,0,0
30062,2002,0,0
30063,1997,0,0
30063,1998,0,0
30063,1999,0,0
30063,2000,0,0
30063,2001,0,0
30063,2002,0,0
30064,1997,0,0
30064,1998,0,0
30064,1999,0,0
30064,2000,0,0
30064,2001,0,0
30064,2002,0,0
30065,1997,.0058837514,.001703329
30065,1998,.0084313955,.00931466
30065,1999,.0103181,.0079621542
30065,2000,.01175004,.0079858238
30065,2001,.015718069,.010216389
30065,2002,.018930882,.011953784
30066,1997,0,0
30066,1998,0,0
30066,1999,0,0
30066,2000,0,0
30066,2001,0,0
30066,2002,0,0
30067,1997,0,0
30067,1998,0,0
30067,1999,0,0
30067,2000,0,0
30067,2001,0,0
30067,2002,0,0
30068,1997,.063185453,.17936757
30068,1998,.065334998,.16913216
30068,1999,.072410807,.18803209
30068,2000,.077682644,.2131241
30068,2001,.084837794,.21902648
30068,2002,.092543721,.20700616
30069,1997,.048507962,.11750772
30069,1998,.042962197,.10129324
30069,1999,.040035289,.092365652
30069,2000,.037873659,.085993215
30069,2001,.038581144,.088898316
30069,2002,.028950265,.057900529
30070,1997,0,0
30070,1998,0,0
30070,1999,0,0
30070,2000,0,0
30070,2001,0,0
30070,2002,0,0
30071,1997,.012348782,.037046347
30071,1998,.018741969,.03823052
30071,1999,.017937507,.039416213
30071,2000,.017629607,.040891893
30071,2001,.018650522,.043954641
30071,2002,.019602075,.046809301
30072,1997,.0096969698,.0064646467
30072,1998,.0072727273,.0048484849
30072,1999,.0058181817,.0038787879
30072,2000,.0048484849,.0032323233
30072,2001,0,0
30072,2002,0,0
30073,1997,0,0
30073,1998,0,0
30073,1999,0,0
30073,2000,0,0
30073,2001,0,0
30073,2002,0,0
30074,1997,0,0
30074,1998,0,0
30074,1999,0,0
30074,2000,0,0
30074,2001,0,0
30074,2002,0,0
30075,1997,0,0
30075,1998,0,0
30075,1999,0,0
30075,2000,0,0
30075,2001,.025995478,.01949661
30075,2002,.053699497,.02122811
30076,1997,0,0
30076,1998,0,0
30076,1999,0,0
30076,2000,0,0
30076,2001,0,0
30076,2002,0,0
30077,1997,.0097757326,.0041895998
30077,1998,.0073317997,.0031421999
30077,1999,.0058654398,.00251376
30077,2000,.0048878663,.0020947999
30077,2001,.0095482757,.013745823
30077,2002,.010462316,.012618007
30078,1997,0,0
30078,1998,0,0
30078,1999,0,0
30078,2000,0,0
30078,2001,0,0
30078,2002,0,0
30079,1997,0,0
30079,1998,0,0
30079,1999,0,0
30079,2000,0,0
30079,2001,0,0
30079,2002,0,0
30080,1997,0,0
30080,1998,0,0
30080,1999,0,0
30080,2000,0,0
30080,2001,0,0
30080,2002,0,0
30081,1997,0,0
30081,1998,0,0
30081,1999,0,0
30081,2000,0,0
30081,2001,0,0
30081,2002,0,0
30082,1997,0,0
30082,1998,.022267206,.055668015
30082,1999,.03556402,.050451163
30082,2000,.043046646,.044277631
30082,2001,.057271015,.046648361
30082,2002,.072651327,.049211744
30083,1997,0,0
30083,1998,0,0
30083,1999,0,0
30083,2000,0,0
30083,2001,0,0
30083,2002,0,0
30084,1997,0,0
30084,1998,0,0
30084,1999,0,0
30084,2000,0,0
30084,2001,0,0
30084,2002,0,0
30085,1997,0,0
30085,1998,0,0
30085,1999,0,0
30085,2000,0,0
30085,2001,0,0
30085,2002,0,0
30086,1997,.028286487,.028286487
30086,1998,.030161846,.028883707
30086,1999,.03063475,.036117509
30086,2000,.031519353,.040367175
30086,2001,.046179291,.051367536
30086,2002,.049242511,.047432266
30087,1997,.073374353,.18981612
30087,1998,.072289497,.19026729
30087,1999,.080317043,.20807607
30087,2000,.092219785,.21495472
30087,2001,.11171538,.23599985
30087,2002,.13373928,.25343916
30088,1997,0,0
30088,1998,0,0
30088,1999,0,0
30088,2000,0,0
30088,2001,0,0
30088,2002,0,0
30089,1997,.032616097,.054843694
30089,1998,.028990492,.04249043
30089,1999,.026927901,.035031416
30089,2000,.025697129,.031742498
30089,2001,.022669245,.023943009
30089,2002,.026804401,.027129151
30090,1997,0,0
30090,1998,0,0
30090,1999,0,0
30090,2000,0,0
30090,2001,0,0
30090,2002,0,0
30091,1997,0,0
30091,1998,0,0
30091,1999,0,0
30091,2000,0,0
30091,2001,0,0
30091,2002,0,0
30092,1997,.0056367428,.0056367428
30092,1998,.0081515554,.0081515554
30092,1999,.022199471,.020178128
30092,2000,.046138622,.051086504
30092,2001,.074270368,.071297497
30092,2002,.10961182,.10080308
30093,1997,0,0
30093,1998,0,0
30093,1999,0,0
30093,2000,0,0
30093,2001,0,0
30093,2002,0,0
30094,1997,0,0
30094,1998,0,0
30094,1999,0,0
30094,2000,0,0
30094,2001,0,0
30094,2002,0,0
30095,1997,0,0
30095,1998,0,0
30095,1999,0,0
30095,2000,0,0
30095,2001,0,0
30095,2002,0,0
30096,1997,0,0
30096,1998,0,0
30096,1999,0,0
30096,2000,0,0
30096,2001,0,0
30096,2002,0,0
30097,1997,.032001708,.064003415
30097,1998,.039014336,.055364035
30097,1999,.046569236,.063677497
30097,2000,.051204994,.064006977
30097,2001,.056701157,.077353768
30097,2002,.068518825,.11340101
30098,1997,0,0
30098,1998,0,0
30098,1999,0,0
30098,2000,0,0
30098,2001,0,0
30098,2002,0,0
30099,1997,0,0
30099,1998,0,0
30099,1999,0,0
30099,2000,0,0
30099,2001,0,0
30099,2002,0,0
30100,1997,0,0
30100,1998,0,0
30100,1999,0,0
30100,2000,0,0
30100,2001,0,0
30100,2002,0,0
30101,1997,0,0
30101,1998,0,0
30101,1999,0,0
30101,2000,0,0
30101,2001,0,0
30101,2002,0,0
30102,1997,.016780341,.033560682
30102,1998,.014617153,.029234305
30102,1999,.013446759,.026893519
30102,2000,.014173224,.026823604
30102,2001,.021883961,.024553191
30102,2002,.031848341,.027396165
30103,1997,0,0
30103,1998,0,0
30103,1999,0,0
30103,2000,0,0
30103,2001,0,0
30103,2002,0,0
30104,1997,0,0
30104,1998,0,0
30104,1999,0,0
30104,2000,0,0
30104,2001,0,0
30104,2002,0,0
30105,1997,0,0
30105,1998,0,0
30105,1999,0,0
30105,2000,0,0
30105,2001,0,0
30105,2002,0,0
30106,1997,0,0
30106,1998,0,0
30106,1999,0,0
30106,2000,0,0
30106,2001,0,0
30106,2002,0,0
30107,1997,0,0
30107,1998,0,0
30107,1999,0,0
30107,2000,0,0
30107,2001,0,0
30107,2002,0,0
30108,1997,.072883457,.11448023
30108,1998,.074283592,.11408915
30108,1999,.078220233,.12112093
30108,2000,.081695624,.12494108
30108,2001,.088100836,.13408335
30108,2002,.091882706,.13848016
30109,1997,.012494487,.012494487
30109,1998,.012297489,.01327303
30109,1999,.012501338,.011062315
30109,2000,.012679733,.012234531
30109,2001,.013064954,.01638636
30109,2002,.014244109,.022347324
30110,1997,0,0
30110,1998,0,0
30110,1999,0,0
30110,2000,0,0
30110,2001,0,0
30110,2002,0,0
30111,1997,0,0
30111,1998,0,0
30111,1999,0,0
30111,2000,0,0
30111,2001,0,0
30111,2002,0,0
30112,1997,0,0
30112,1998,0,0
30112,1999,0,0
30112,2000,0,0
30112,2001,0,0
30112,2002,0,0
30113,1997,0,0
30113,1998,0,0
30113,1999,0,0
30113,2000,0,0
30113,2001,0,0
30113,2002,0,0
30114,1997,0,0
30114,1998,0,0
30114,1999,0,0
30114,2000,0,0
30114,2001,0,0
30114,2002,0,0
30115,1997,.037882838,.015628567
30115,1998,.031721763,.015664386
30115,1999,.026743051,.013214327
30115,2000,.023041489,.011389746
30115,2001,.02307534,.011076651
30115,2002,.024170648,.012396225
30116,1997,0,0
30116,1998,0,0
30116,1999,0,0
30116,2000,0,0
30116,2001,0,0
30116,2002,0,0
30117,1997,0,0
30117,1998,0,0
30117,1999,0,0
30117,2000,0,0
30117,2001,0,0
30117,2002,0,0
30118,1997,.13212754,.33906528
30118,1998,.13594598,.33417395
30118,1999,.13655849,.3420552
30118,2000,.13826321,.35040966
30118,2001,.14071555,.34500089
30118,2002,.1468465,.34871349
30119,1997,0,0
30119,1998,0,0
30119,1999,0,0
30119,2000,0,0
30119,2001,0,0
30119,2002,0,0
30120,1997,0,0
30120,1998,0,0
30120,1999,0,0
30120,2000,0,0
30120,2001,0,0
30120,2002,0,0
30121,1997,0,0
30121,1998,0,0
30121,1999,0,0
30121,2000,0,0
30121,2001,0,0
30121,2002,0,0
30122,1997,0,0
30122,1998,0,0
30122,1999,0,0
30122,2000,0,0
30122,2001,0,0
30122,2002,0,0
30123,1997,.0031991105,.0050302092
30123,1998,.0028656265,.0047052442
30123,1999,.0026338287,.0038495273
30123,2000,.0026281597,.0037279022
30123,2001,.0026327153,.0033709852
30123,2002,.0028825321,.0037873464
30124,1997,.011481749,.030846152
30124,1998,.011782507,.033538576
30124,1999,.012100742,.031981148
30124,2000,.013443832,.03616647
30124,2001,.01398595,.035963755
30124,2002,.014544621,.036144957
30125,1997,0,0
30125,1998,0,0
30125,1999,0,0
30125,2000,0,0
30125,2001,0,0
30125,2002,0,0
30126,1997,0,0
30126,1998,0,0
30126,1999,0,0
30126,2000,0,0
30126,2001,0,0
30126,2002,0,0
30127,1997,0,0
30127,1998,0,0
30127,1999,0,0
30127,2000,0,0
30127,2001,0,0
30127,2002,0,0
30128,1997,.044896521,.085157938
30128,1998,.044937253,.082027107
30128,1999,.045077346,.088631965
30128,2000,.044661958,.095784113
30128,2001,.044246901,.10091051
30128,2002,.045326106,.10027392
30129,1997,0,0
30129,1998,0,0
30129,1999,0,0
30129,2000,0,0
30129,2001,.0060200221,.015050054
30129,2002,.0060200221,.015050054
30130,1997,0,0
30130,1998,0,0
30130,1999,0,0
30130,2000,0,0
30130,2001,0,0
30130,2002,0,0
30131,1997,.12459371,.17362414
30131,1998,.1233245,.18380997
30131,1999,.12580507,.19371095
30131,2000,.12807333,.20627549
30131,2001,.13145289,.21867271
30131,2002,.13683648,.23820886
30132,1997,.017784365,.017784365
30132,1998,.019905221,.019905221
30132,1999,.025996119,.0210201
30132,2000,.026970528,.018401265
30132,2001,.037120678,.028551415
30132,2002,.046679959,.038110696
30133,1997,.0042889002,.0014296336
30133,1998,.0054508131,.0055405004
30133,1999,.0062531694,.0085328585
30133,2000,.0063754041,.0096336463
30133,2001,.0084107732,.013704384
30133,2002,.0084638232,.017384568
30134,1997,0,0
30134,1998,0,0
30134,1999,0,0
30134,2000,0,0
30134,2001,0,0
30134,2002,0,0
30135,1997,0,0
30135,1998,0,0
30135,1999,0,0
30135,2000,0,0
30135,2001,0,0
30135,2002,0,0
30136,1997,0,0
30136,1998,0,0
30136,1999,0,0
30136,2000,0,0
30136,2001,0,0
30136,2002,0,0
30137,1997,0,0
30137,1998,0,0
30137,1999,0,0
30137,2000,0,0
30137,2001,0,0
30137,2002,0,0
30138,1997,.06114972,.21374756
30138,1998,.076586671,.24156021
30138,1999,.073537074,.23951337
30138,2000,.072648741,.21460348
30138,2001,.074326053,.18902004
30138,2002,.07798966,.18389603
30139,1997,0,0
30139,1998,0,0
30139,1999,0,0
30139,2000,0,0
30139,2001,0,0
30139,2002,0,0
30140,1997,0,0
30140,1998,0,0
30140,1999,0,0
30140,2000,0,0
30140,2001,0,0
30140,2002,0,0
30141,1997,.023674501,.064346895
30141,1998,.023580719,.064851455
30141,1999,.02341776,.064331569
30141,2000,.023302129,.063475505
30141,2001,.023337953,.063667856
30141,2002,.023784103,.058636419
30142,1997,0,0
30142,1998,0,0
30142,1999,0,0
30142,2000,0,0
30142,2001,0,0
30142,2002,0,0
30143,1997,0,0
30143,1998,0,0
30143,1999,0,0
30143,2000,0,0
30143,2001,0,0
30143,2002,0,0
30144,1997,0,0
30144,1998,0,0
30144,1999,0,0
30144,2000,0,0
30144,2001,0,0
30144,2002,0,0
30145,1997,0,0
30145,1998,0,0
30145,1999,0,0
30145,2000,0,0
30145,2001,0,0
30145,2002,0,0
30146,1997,0,0
30146,1998,0,0
30146,1999,0,0
30146,2000,0,0
30146,2001,0,0
30146,2002,0,0
30147,1997,0,0
30147,1998,0,0
30147,1999,0,0
30147,2000,0,0
30147,2001,0,0
30147,2002,0,0
30148,1997,.011641853,.011641853
30148,1998,.011748999,.011748999
30148,1999,.01175079,.01175079
30148,2000,.011707752,.011707752
30148,2001,.011993224,.011993224
30148,2002,.012603233,.010515488
30149,1997,0,0
30149,1998,0,0
30149,1999,0,0
30149,2000,0,0
30149,2001,0,0
30149,2002,0,0
30150,1997,0,0
30150,1998,0,0
30150,1999,0,0
30150,2000,0,0
30150,2001,0,0
30150,2002,0,0
30151,1997,0,0
30151,1998,0,0
30151,1999,0,0
30151,2000,0,0
30151,2001,0,0
30151,2002,0,0
30152,1997,0,0
30152,1998,0,0
30152,1999,0,0
30152,2000,0,0
30152,2001,0,0
30152,2002,0,0
30153,1997,0,0
30153,1998,0,0
30153,1999,0,0
30153,2000,0,0
30153,2001,0,0
30153,2002,0,0
30154,1997,0,0
30154,1998,0,0
30154,1999,0,0
30154,2000,0,0
30154,2001,0,0
30154,2002,0,0
30155,1997,0,0
30155,1998,0,0
30155,1999,0,0
30155,2000,0,0
30155,2001,0,0
30155,2002,0,0
30156,1997,0,0
30156,1998,0,0
30156,1999,0,0
30156,2000,0,0
30156,2001,0,0
30156,2002,0,0
30157,1997,0,0
30157,1998,0,0
30157,1999,0,0
30157,2000,0,0
30157,2001,0,0
30157,2002,0,0
30158,1997,0,0
30158,1998,.0089697167,.017939433
30158,1999,.013531419,.033418484
30158,2000,.01737234,.04105708
30158,2001,.023276893,.053850278
30158,2002,.029383764,.06809964
30160,1997,.019309526,.028188281
30160,1998,.017123191,.023782257
30160,1999,.017338842,.02604159
30160,2000,.017451918,.023750378
30160,2001,.016945584,.021033745
30160,2002,.016394559,.020746857
30161,1997,.014057286,.028114572
30161,1998,.013950949,.027901897
30161,1999,.014157604,.029813632
30161,2000,.014134452,.030685816
30161,2001,.014042905,.031656429
30161,2002,.011694164,.026958948
30162,1997,0,0
30162,1998,0,0
30162,1999,0,0
30162,2000,0,0
30162,2001,0,0
30162,2002,0,0
30163,1997,0,0
30163,1998,0,0
30163,1999,0,0
30163,2000,0,0
30163,2001,0,0
30163,2002,0,0
30164,1997,.029044216,.029044216
30164,1998,.032697685,.032697685
30164,1999,.03458906,.03458906
30164,2000,.035772327,.035772327
30164,2001,.043220103,.03701362
30164,2002,.047652591,.049041357
30165,1997,0,0
30165,1998,0,0
30165,1999,0,0
30165,2000,0,0
30165,2001,0,0
30165,2002,0,0
30166,1997,0,0
30166,1998,0,0
30166,1999,0,0
30166,2000,0,0
30166,2001,0,0
30166,2002,0,0
30167,1997,0,0
30167,1998,0,0
30167,1999,0,0
30167,2000,0,0
30167,2001,0,0
30167,2002,0,0
30168,1997,0,0
30168,1998,0,0
30168,1999,0,0
30168,2000,0,0
30168,2001,0,0
30168,2002,0,0
30169,1997,0,0
30169,1998,0,0
30169,1999,0,0
30169,2000,0,0
30169,2001,0,0
30169,2002,0,0
30170,1997,0,0
30170,1998,0,0
30170,1999,0,0
30170,2000,0,0
30170,2001,0,0
30170,2002,0,0
30171,1997,0,0
30171,1998,0,0
30171,1999,0,0
30171,2000,0,0
30171,2001,0,0
30171,2002,0,0
30172,1997,0,0
30172,1998,0,0
30172,1999,0,0
30172,2000,0,0
30172,2001,0,0
30172,2002,.01478313,.001137164
30173,1997,0,0
30173,1998,0,0
30173,1999,0,0
30173,2000,0,0
30173,2001,0,0
30173,2002,0,0
30174,1997,.0056366776,.01713399
30174,1998,.0075575728,.026964109
30174,1999,.0091564264,.035743531
30174,2000,.010489449,.039778877
30174,2001,.012959961,.048002414
30174,2002,.015651379,.055364992
30175,1997,0,0
30175,1998,.0047868653,.019147461
30175,1999,.0079845199,.11919367
30175,2000,.0094961897,.10643411
30175,2001,.012151992,.1129529
30175,2002,.015496526,.12116221
30176,1997,0,0
30176,1998,0,0
30176,1999,0,0
30176,2000,0,0
30176,2001,0,0
30176,2002,0,0
30177,1997,0,0
30177,1998,0,0
30177,1999,0,0
30177,2000,0,0
30177,2001,0,0
30177,2002,0,0
30178,1997,0,0
30178,1998,0,0
30178,1999,0,0
30178,2000,0,0
30178,2001,0,0
30178,2002,0,0
30179,1997,0,0
30179,1998,0,0
30179,1999,0,0
30179,2000,0,0
30179,2001,0,0
30179,2002,0,0
30180,1997,0,0
30180,1998,0,0
30180,1999,0,0
30180,2000,0,0
30180,2001,0,0
30180,2002,0,0
30181,1997,0,0
30181,1998,0,0
30181,1999,0,0
30181,2000,0,0
30181,2001,0,0
30181,2002,0,0
30182,1997,0,0
30182,1998,0,0
30182,1999,0,0
30182,2000,0,0
30182,2001,0,0
30182,2002,0,0
30183,1997,.014157495,.021236243
