proyecto,folioviv,foliohog,numren,fecha_nac,selecc
1,0600912605,1,02,25090000,2
1,0600912605,1,04,22060000,2
1,0600912605,1,03,19050000,2
1,0600917901,1,01,30101960,1
1,0600917902,1,02,16021968,1
1,0600917902,1,01,11081968,2
1,0600917902,1,03,11061992,2
1,0600917903,1,01,20040000,1
1,0600917903,1,02,24090000,2
1,0600917903,1,03,21090000,2
1,0600917905,1,02,13100000,2
1,0600917905,1,03,12090000,2
1,0600917905,1,01,01020000,1
1,0600918901,1,04,03091991,2
1,0600918901,1,03,18061989,2
1,0600918901,1,02,01061985,2
1,0600918901,1,01,20011961,1
1,0600918902,1,02,30081992,2
1,0600918902,1,01,05031989,1
1,0600918903,1,02,02021955,2
1,0600918903,1,01,23121956,1
1,0600918904,1,01,18121980,1
1,0600918904,1,02,16071976,2
1,0600920901,1,01,26010000,1
1,0600920901,1,02,03070000,2
1,0600920901,1,03,18080000,2
1,0600920902,1,02,28100000,2
1,0600920902,1,01,21120000,1
1,0600920902,1,04,09010000,2
1,0600920902,1,03,06080000,2
1,0600920903,1,02,08060000,2
1,0600920903,1,03,24080000,2
1,0600920903,1,01,15010000,1
1,0600920904,1,03,01070000,1
1,0600920904,1,02,07070000,2
1,0600920904,1,01,07070000,2
1,0600920905,1,01,09050000,2
1,0600920905,1,03,07080000,2
1,0600920905,1,02,04040000,1
1,0600933701,1,03,06021988,1
1,0600933701,1,05,28101993,2
1,0600933701,1,04,11021990,2
1,0600933701,1,02,01071966,2
1,0600933701,1,01,21051963,2
1,0600933702,1,01,13011975,1
1,0600933702,1,02,07051977,2
1,0600933703,1,01,08091957,1
1,0600933704,1,01,02051986,1
1,0600941701,1,02,05080000,2
1,0600941701,1,01,23020000,1
1,0600941702,1,01,22020000,2
1,0600941702,1,02,25010000,1
1,0600941703,1,01,22080000,2
1,0600941703,1,02,02120000,1
1,0600941704,1,02,20120000,2
1,0600941704,1,01,11120000,1
1,0600941705,1,01,07110000,1
1,0600941705,1,02,23010000,2
1,0600962701,1,01,30090000,1
1,0600962702,1,01,06011944,1
1,0600962703,1,01,31081934,1
1,0600962704,1,03,26090000,2
1,0600962704,1,02,05040000,2
1,0600962704,1,01,05090000,1
1,0600962705,1,01,25081971,1
1,0600966401,1,03,26020000,1
1,0600966401,1,01,03100000,2
1,0600966401,1,02,03080000,2
1,0600966402,1,01,09050000,1
1,0600966403,1,01,24120000,2
1,0600966403,1,04,05070000,2
1,0600966403,1,03,08010000,2
1,0600966403,1,02,07100000,1
1,0600966404,1,02,26070000,1
1,0600966404,1,01,23080000,2
1,0600966405,1,02,01050000,1
1,0600966405,1,01,18050000,2
1,0600967401,1,02,20071972,2
1,0600967401,1,01,11021957,1
1,0600967402,1,02,31011973,1
1,0600967402,1,01,19061986,2
1,0600967403,1,01,17041979,1
1,0600967404,1,01,04051969,1
1,0600967404,1,02,30071992,2
1,0600967404,1,03,02091994,2
1,0600967405,1,01,28051979,2
1,0600967405,1,02,05021981,1
1,0600980401,1,01,29040000,2
1,0600980401,1,03,24100000,2
1,0600980401,1,02,24010000,1
1,0600980402,1,01,17100000,1
1,0600980403,1,01,06041973,1
1,0600980404,1,02,01101968,2
1,0600980404,1,03,01020000,1
1,0600980404,1,01,26081966,2
1,0600981801,1,02,11010000,1
1,0600981801,1,03,29060000,2
1,0600981801,1,01,12090000,2
1,0600981802,1,01,13010000,1
1,0600981802,1,02,07110000,2
1,0600981803,1,04,16070000,2
1,0600981803,1,03,30060000,1
1,0600981803,1,01,13090000,2
1,0600981803,1,02,02080000,2
1,0600981804,1,02,15080000,2
1,0600981804,1,01,26070000,1
1,0600981805,1,02,20060000,2
1,0600981805,1,01,18120000,1
1,0600986801,1,03,17050000,2
1,0600986801,1,02,31050000,2
1,0600986801,1,01,11090000,1
1,0600986803,1,02,02110000,1
1,0600986803,1,01,24070000,2
1,0600986804,1,02,02120000,2
1,0600986804,1,01,25090000,1
1,0600994801,1,02,06030000,2
1,0600994801,1,01,27120000,1
1,0600994802,1,02,26100000,2
1,0600994802,1,01,30110000,1
1,0600994803,1,02,06110000,2
1,0600994803,1,01,18040000,1
1,0600994804,1,03,17010000,1
1,0600994804,1,01,05080000,2
1,0600994804,1,02,02040000,2
1,0600995101,1,01,25010000,1
1,0600995101,1,02,21030000,2
1,0600995102,1,01,27051958,1
1,0600995103,1,01,18051959,2
1,0600995103,1,04,26110000,1
1,0600995103,1,03,24090000,2
1,0600995103,1,02,02020000,2
1,0600995104,1,01,09080000,2
1,0600995104,1,02,06010000,1
1,0600995105,1,01,27061983,1
1,0600995105,1,02,11111982,2
1,0601006102,1,01,01111969,1
1,0601006102,1,02,13041992,2
1,0601006104,1,01,06040000,1
1,0601014101,1,02,24020000,2
1,0601014101,1,01,05120000,1
1,0601014102,1,01,06030000,1
1,0601014102,1,02,19030000,2
1,0601014103,1,01,30070000,2
1,0601014103,1,02,28070000,1
1,0601014104,1,02,15020000,1
1,0601014104,1,01,02050000,2
1,0601014105,1,01,28080000,2
1,0601014105,1,02,16060000,1
1,0601017201,1,01,13030000,2
1,0601017201,1,02,11090000,1
1,0601017202,1,02,26070000,2
1,0601017202,1,01,04090000,1
1,0601017204,1,01,12020000,1
1,0601017204,1,02,02050000,2
1,0601023201,1,01,19031968,1
1,0601023203,1,03,28051987,2
1,0601023203,1,01,04011975,1
1,0601023203,1,02,11071990,2
1,0601023204,1,02,15041970,2
1,0601023204,1,01,28011966,1
1,0601023205,1,01,04060000,2
1,0601023205,1,02,02030000,2
1,0601023205,1,03,22110000,1
1,0601023205,1,04,16030000,2
1,0601026201,1,01,28020000,1
1,0601026201,1,02,08041996,2
1,0601026202,1,02,11090000,1
1,0601026202,1,01,19120000,2
1,0601026202,1,03,11010000,2
1,0601026203,1,01,27101967,2
1,0601026203,1,02,04091990,1
1,0601026204,1,01,20091956,1
1,0601026205,1,01,29101959,1
1,0601026205,1,02,09111960,2
1,0601026205,1,03,26061991,2
1,0601026205,1,04,27041996,2
1,0601029501,1,02,29080000,2
1,0601029501,1,01,06030000,1
1,0601029502,1,01,25020000,1
1,0601029502,1,02,28030000,2
1,0601029504,1,01,08010000,1
1,0601029504,1,02,27070000,2
1,0601029505,1,02,25120000,2
1,0601029505,1,03,19030000,2
1,0601029505,1,01,18110000,1
1,0601033502,1,01,07120000,1
1,0601033502,1,02,08050000,2
1,0601033503,1,02,26030000,2
1,0601033503,1,01,24020000,1
1,0601033505,1,02,03020000,2
1,0601033505,1,01,26010000,1
1,0601047501,1,03,20010000,1
1,0601047501,1,04,21030000,2
1,0601047501,1,01,15080000,2
1,0601047501,1,02,07050000,2
1,0601047503,1,01,09020000,2
1,0601047503,1,03,11120000,1
1,0601047503,1,02,18080000,2
1,0601047504,1,03,25060000,2
1,0601047504,1,02,20110000,2
1,0601047504,1,01,18100000,1
1,0601047505,1,01,24090000,1
1,0601047505,1,02,20100000,2
1,0601050301,1,01,02040000,2
1,0601050301,1,02,21070000,2
1,0601050301,1,03,14020000,1
1,0601050303,1,02,17050000,2
1,0601050303,1,01,29120000,1
1,0601050305,1,01,01010000,1
1,0601050305,1,02,02010000,2
1,0601057302,1,01,30090000,1
1,0601057302,1,02,22110000,2
1,0601057302,1,03,01080000,2
1,0601057304,1,02,11020000,2
1,0601057304,1,04,03070000,2
1,0601057304,1,03,19090000,1
1,0601057304,1,01,01080000,2
1,0601057305,1,03,15120000,2
1,0601057305,1,02,14100000,2
1,0601057305,1,01,07100000,1
1,0601067301,1,01,23080000,2
1,0601067301,1,02,21030000,1
1,0601067303,1,02,19110000,1
1,0601067303,1,01,05020000,2
1,0601067304,1,02,19110000,1
1,0601067304,1,03,19060000,2
1,0601067304,1,04,19060000,2
1,0601067304,1,01,23020000,2
1,0601067305,1,02,17010000,2
1,0601067305,1,03,31050000,2
1,0601067305,1,01,27110000,1
1,0601067305,2,01,24051992,1
1,0601070602,1,02,18010000,2
1,0601070602,1,01,13110000,1
1,0601070603,1,03,31100000,1
1,0601070603,1,04,04020000,2
1,0601070603,1,02,14100000,2
1,0601070603,1,01,30060000,2
1,0601070604,1,02,31121958,1
1,0601070604,1,03,12051982,2
1,0601070604,1,01,26021955,2
1,0601070605,1,01,18021959,1
1,0601070605,1,02,30031965,2
1,0601073601,1,01,23110000,1
1,0601073601,1,02,24040000,2
1,0601073601,1,03,14080000,2
1,0601073602,1,02,11030000,2
1,0601073602,1,01,31120000,1
1,0601073603,1,02,17100000,1
1,0601073603,1,01,28040000,2
1,0601073604,1,01,19040000,1
1,0601073605,1,01,04110000,1
1,0601073605,1,02,06010000,2
1,0601084601,1,01,30080000,2
1,0601084601,1,02,24090000,1
1,0601084602,1,02,24061965,2
1,0601084602,1,04,07101991,2
1,0601084602,1,01,24061962,2
1,0601084602,1,03,01031990,1
1,0601084604,1,01,01031968,1
1,0601084604,1,02,19051989,2
1,0601084605,1,03,06111988,2
1,0601084605,1,02,26111965,2
1,0601084605,1,01,16111965,1
1,0601084605,1,04,07061993,2
1,0601087901,1,01,30030000,1
1,0601087901,1,02,09060000,2
1,0601087904,1,01,15010000,1
1,0601087905,1,01,02020000,2
1,0601087905,1,02,22110000,1
1,0601089901,1,01,28060000,2
1,0601089901,1,02,09040000,1
1,0601089901,1,03,21100000,2
1,0601089902,1,02,01040000,2
1,0601089902,1,01,20120000,1
1,0601089903,1,04,14120000,1
1,0601089903,1,03,13020000,2
1,0601089903,1,02,17090000,2
1,0601089903,1,01,15040000,2
1,0601089905,1,01,26041980,1
1,0601089905,1,02,21080000,2
1,0601091901,1,02,28110000,1
1,0601091901,1,01,07110000,2
1,0601091902,1,01,27030000,1
1,0601091902,1,02,08040000,2
1,0601091902,1,03,19100000,2
1,0601091903,1,01,19040000,2
1,0601091903,1,02,27020000,1
1,0601091904,1,01,20050000,2
1,0601091904,1,02,27020000,1
1,0601091905,1,01,20030000,2
1,0601091905,1,02,10040000,2
1,0601091905,1,03,27110000,1
1,0601105701,1,01,25031934,1
1,0601105701,1,02,07081969,2
1,0601105701,1,03,31031987,2
1,0601105701,1,04,31031986,2
1,0601105703,1,01,27081976,2
1,0601105703,1,02,16061974,1
1,0601105704,1,01,18110000,1
1,0601105704,1,02,27050000,2
1,0601105705,1,01,05100000,1
1,0601105705,1,02,25040000,2
1,0601108701,1,01,29080000,2
1,0601108701,1,02,27120000,2
1,0601108701,1,03,25120000,1
1,0601108703,1,01,12110000,1
1,0601108704,1,02,04120000,1
1,0601108704,1,01,03070000,2
1,0601108705,1,03,18050000,2
1,0601108705,1,01,05080000,2
1,0601108705,1,02,11030000,1
1,0601128701,1,01,06090000,1
1,0601128701,1,05,24110000,2
1,0601128701,1,02,27070000,2
1,0601128701,1,04,11030000,2
1,0601128701,1,03,01040000,2
1,0601128702,1,01,06040000,2
1,0601128702,1,02,18090000,1
1,0601128703,1,01,01060000,2
1,0601128703,1,02,17120000,1
1,0601128704,1,03,04050000,2
1,0601128704,1,01,09060000,2
1,0601128704,1,02,26040000,1
1,0601128705,1,01,12011984,1
1,0601134401,1,01,04031980,1
1,0601134402,1,01,16050000,2
1,0601134402,1,02,07050000,1
1,0601134403,1,02,07041964,2
1,0601134403,1,01,13121946,1
1,0601134404,1,01,09020000,1
1,0601134404,1,02,27040000,2
1,0601134405,1,03,01060000,2
1,0601134405,1,01,26050000,2
1,0601134405,1,02,02110000,1
1,0601135402,1,03,02021993,1
1,0601135402,1,02,14051967,2
1,0601135402,1,01,03051974,2
1,0601135403,1,03,09071965,2
1,0601135403,1,05,30111996,1
1,0601135403,1,04,11091947,2
1,0601135403,1,06,27051986,2
1,0601135403,1,01,31051906,2
1,0601135403,1,02,31051967,2
1,0601135404,1,01,07011948,1
1,0601135405,1,02,19061989,2
1,0601135405,1,01,09011990,1
1,0601139401,1,01,15070000,1
1,0601139402,1,01,01100000,2
1,0601139402,1,02,02090000,1
1,0601139402,1,03,20090000,2
1,0601139403,1,01,11040000,2
1,0601139403,1,02,28030000,1
1,0601139404,1,01,03100000,1
1,0601139404,1,03,23010000,2
1,0601139404,1,02,20100000,2
1,0601139405,1,02,24010000,1
1,0601139405,1,01,28070000,2
1,0601148801,1,02,24120000,1
1,0601148801,1,01,27060000,2
1,0601148801,1,03,29050000,2
1,0601148802,1,01,22030000,1
1,0601148802,1,02,31080000,2
1,0601148804,1,01,14060000,1
1,0601148805,1,01,13111946,1
1,0601148805,1,02,26111946,2
1,0601155801,1,01,08080000,1
1,0601155802,1,01,30040000,2
1,0601155802,1,02,14090000,1
1,0601155802,1,03,24030000,2
1,0601155803,1,01,13050000,1
1,0601155803,1,02,29050000,2
1,0601155804,1,01,16070000,1
1,0601155805,1,02,23030000,2
1,0601155805,1,03,23030000,2
1,0601155805,1,01,03020000,1
1,0601158801,1,03,28120000,2
1,0601158801,1,02,30010000,2
1,0601158801,1,01,10100000,1
1,0601158802,1,01,12050000,2
1,0601158802,1,02,13030000,1
1,0601158803,1,01,30050000,2
1,0601158803,1,02,13030000,1
1,0601158804,1,02,06030000,2
1,0601158804,1,01,14090000,1
1,0601158805,1,01,19010000,1
1,0601163101,1,01,30080000,2
1,0601163101,1,02,06010000,1
1,0601163103,1,01,10020000,1
1,0601163104,1,02,23090000,1
1,0601163104,1,01,26070000,2
1,0601163105,1,01,27040000,1
1,0601176101,1,01,10020000,2
1,0601176101,1,02,25090000,1
1,0601176101,1,03,02010000,2
1,0601176102,1,01,27100000,1
1,0601176103,1,01,19110000,1
1,0601176103,1,03,18010000,2
1,0601176103,1,02,14030000,2
1,0601176105,1,01,09090000,1
1,0601176105,1,02,09060000,2
1,0601181102,1,01,08070000,2
1,0601181102,1,02,17110000,1
1,0601181103,1,03,27081989,2
1,0601181103,1,04,31031992,2
1,0601181103,1,02,04021965,1
1,0601181103,1,01,28021961,2
1,0601181103,1,05,15051995,2
1,0601181104,1,01,01021946,1
1,0601181105,1,02,19031969,1
1,0601181105,1,01,08081952,2
1,0601201201,1,01,24090000,1
1,0601201201,1,02,30080000,2
1,0601201203,1,01,19030000,1
1,0601201203,1,02,23040000,2
1,0601203202,1,01,06040000,1
1,0601203202,1,02,27070000,2
1,0601203203,1,01,14070000,1
1,0601203204,1,01,25070000,2
1,0601203204,1,02,13020000,1
1,0601203205,1,01,17060000,2
1,0601203205,1,03,06050000,2
1,0601203205,1,04,13090000,1
1,0601203205,1,02,08050000,2
1,0601209202,1,01,22110000,1
1,0601209202,1,02,05100000,2
1,0601209202,1,03,19020000,2
1,0601209203,1,02,11020000,1
1,0601209203,1,01,04080000,2
1,0601209204,1,01,19110000,1
1,0601209204,1,02,20060000,2
1,0601209205,1,04,12011996,1
1,0601209205,1,03,13061991,2
1,0601209205,1,01,17101962,2
1,0601209205,1,02,03071971,2
1,0601216501,1,01,28090000,1
1,0601216501,1,02,21010000,2
1,0601216502,1,01,01050000,2
1,0601216502,1,02,06020000,1
1,0601216504,1,01,23030000,2
1,0601216504,1,02,19110000,1
1,0601216504,1,04,12020000,2
1,0601216504,1,03,11010000,2
1,0601216505,1,03,03051947,2
1,0601216505,1,02,01051973,2
1,0601216505,1,01,11121981,1
1,0601230501,1,01,18070000,2
1,0601230501,1,02,08010000,1
1,0601230501,1,03,20070000,2
1,0601230502,1,02,16071992,2
1,0601230502,1,03,20081995,2
1,0601230502,1,01,11091955,1
1,0601230505,1,02,14020000,1
1,0601230505,1,01,02040000,2
1,0601237501,1,01,10100000,1
1,0601237501,1,02,17010000,2
1,0601237502,1,01,07030000,1
1,0601237502,1,02,22030000,2
1,0601237503,1,01,31030000,2
1,0601237503,1,02,29010000,1
1,0601237503,1,04,24050000,2
1,0601237505,1,02,31080000,2
1,0601237505,1,01,03120000,1
1,0601237505,1,03,12080000,2
1,0601244301,1,01,19060000,1
1,0601244302,1,01,18010000,1
1,0601244302,1,02,06080000,2
1,0601244303,1,01,19030000,2
1,0601244303,1,02,19110000,1
1,0601261901,1,01,27121958,1
1,0601261901,1,02,01071961,2
1,0601261902,1,03,02010000,2
1,0601261902,1,04,12120000,2
1,0601261902,1,02,23050000,2
1,0601261902,1,01,24090000,1
1,0601261903,1,02,18120000,1
1,0601261903,1,01,15050000,2
1,0601261904,1,01,01070000,2
1,0601261904,1,04,07010000,2
1,0601261904,1,02,12030000,2
1,0601261904,1,03,24110000,1
1,0601261906,1,02,28050000,2
1,0601261906,1,01,05030000,1
1,0601261907,1,01,24060000,2
1,0601261907,1,02,14030000,1
1,0601261908,1,03,25010000,1
1,0601261908,1,02,15090000,2
1,0601261908,1,01,12071972,2
1,0601261909,1,01,24110000,1
1,0601261910,1,03,24030000,2
1,0601261910,1,01,17090000,2
1,0601261910,1,02,16110000,1
1,0601261911,1,01,24100000,1
1,0601261912,1,02,03040000,1
1,0601261912,1,01,28050000,2
1,0601261912,1,03,04040000,2
1,0601261913,1,01,15090000,2
1,0601261913,1,02,18080000,1
1,0601261914,1,01,27091923,1
1,0601261916,1,02,24120000,1
1,0601261916,1,01,11070000,2
1,0601261916,1,03,09040000,2
1,0601261917,1,02,15061976,2
1,0601261917,1,03,14021973,1
1,0601261917,1,01,15081933,2
1,0601261918,1,02,26011974,1
1,0601261918,1,01,02021964,2
1,0601261919,1,01,01121947,1
1,0601261919,1,02,07050000,2
1,0601261920,1,02,20031954,1
1,0601261920,1,01,01021946,2
1,0601261920,1,03,10081974,2
1,0601280702,1,01,13070000,2
1,0601280702,1,02,26090000,1
1,0601280703,1,02,13040000,2
1,0601280703,1,03,12030000,1
1,0601280703,1,01,10090000,2
1,0601280704,1,01,20090000,1
1,0601280704,1,02,02020000,2
1,0601280705,1,04,29120000,2
1,0601280705,1,03,21010000,2
1,0601280705,1,02,16090000,1
1,0601280705,1,01,28030000,2
1,0601280706,1,01,01120000,2
1,0601280706,1,02,15090000,1
1,0601280707,1,02,24040000,2
1,0601280707,1,05,13040000,2
1,0601280707,1,06,30120000,2
1,0601280707,1,01,02100000,1
1,0601280709,1,03,24011996,2
1,0601280709,1,01,20051970,2
1,0601280709,1,02,20121969,1
1,0601280710,1,04,04081994,2
1,0601280710,1,02,13011966,2
1,0601280710,1,01,29041963,2
1,0601280710,1,03,04101977,1
1,0601280712,1,02,17080000,2
1,0601280712,1,01,16010000,1
1,0601280713,1,01,08101945,2
1,0601280713,1,03,01101984,1
1,0601280713,1,02,06041954,2
1,0601280714,1,01,21021975,2
1,0601280714,1,02,22011978,1
1,0601280716,1,01,16021988,1
1,0601280716,1,02,25041989,2
1,0601280717,1,04,07041976,2
1,0601280717,1,05,07041982,2
1,0601280717,1,03,09071973,2
1,0601280717,1,01,11011953,1
1,0601280717,1,02,02041960,2
1,0601280718,1,01,13031953,1
1,0601280718,1,02,01041953,2
1,0601280719,1,02,11071949,2
1,0601280719,1,01,29031977,1
1,0601284401,1,03,22080000,2
1,0601284401,1,02,17090000,1
1,0601284401,1,01,15110000,2
1,0601284402,1,01,14120000,1
1,0601284402,1,02,19120000,2
1,0601284403,1,02,30010000,2
1,0601284403,1,01,19100000,1
1,0601284404,1,02,21110000,2
1,0601284404,1,03,30070000,2
1,0601284404,1,01,07100000,1
1,0601284405,1,02,15060000,2
1,0601284405,1,01,11060000,1
1,0601284406,1,01,16120000,1
1,0601284406,1,02,02060000,2
1,0601284407,1,02,30030000,2
1,0601284407,1,01,15090000,1
1,0601284408,1,02,19090000,1
1,0601284408,1,01,23100000,2
1,0601284409,1,01,04100000,1
1,0601284409,1,02,22020000,2
1,0601284411,1,01,24100000,1
1,0601284411,1,02,17070000,2
1,0601284412,1,01,21051947,1
1,0601284413,1,02,05090000,2
1,0601284413,1,03,09020000,2
1,0601284413,1,05,26010000,2
1,0601284413,1,01,28020000,2
1,0601284413,1,04,10110000,1
1,0601284414,1,01,17010000,1
1,0601284415,1,01,21101973,1
1,0601284415,1,02,05031980,2
1,0601284416,1,02,27091928,2
1,0601284416,1,01,04071968,2
1,0601284416,1,03,10111990,1
1,0601284416,1,04,13031994,2
1,0601284417,1,02,30051994,2
1,0601284417,1,01,17011959,1
1,0601284418,1,04,09031994,2
1,0601284418,1,03,01111991,2
1,0601284418,1,01,27041962,2
1,0601284418,1,02,20101968,1
1,0601284419,1,02,19031979,1
1,0601284419,1,01,26081940,2
1,0601284419,1,03,29061981,2
1,0601284419,2,02,28040000,1
1,0601284419,2,01,21070000,2
1,0601284420,1,01,27060000,2
1,0601284420,1,02,10110000,1
1,0601305801,1,01,03080000,2
1,0601305801,1,02,29070000,2
1,0601305801,1,03,01010000,1
1,0601305801,1,04,25060000,2
1,0601305803,1,01,01010000,1
1,0601305803,1,02,07050000,2
1,0601305804,1,03,19040000,2
1,0601305804,1,02,31030000,2
1,0601305804,1,01,13030000,1
1,0601305805,1,02,18070000,1
1,0601305805,1,01,17080000,2
1,0601305806,1,01,07121950,2
1,0601305806,1,02,07121958,2
1,0601305806,1,03,04121992,1
1,0601305807,1,02,02081989,2
1,0601305807,1,01,06121990,1
1,0601305808,1,03,31070000,2
1,0601305808,1,01,12100000,1
1,0601305808,1,02,21011956,2
1,0601305809,1,01,29041975,1
1,0601305809,1,02,23081994,2
1,0601305810,1,01,15021945,2
1,0601305810,1,03,13011976,1
1,0601305810,1,02,24021945,2
1,0601305811,1,01,23050000,1
1,0601305812,1,01,24021975,1
1,0601305812,1,02,14051983,2
1,0601305813,1,01,04081960,2
1,0601305813,1,02,07051981,1
1,0601305814,1,03,07031992,2
1,0601305814,1,01,16121965,1
1,0601305814,1,02,03041969,2
1,0601305816,1,01,26071965,2
1,0601305816,1,03,19111992,1
1,0601305816,1,02,05081974,2
1,0601305817,1,02,28061952,2
1,0601305817,1,01,21111948,1
1,0601305818,1,01,12070000,1
1,0601305819,1,02,19031955,1
1,0601305819,1,01,24070000,2
1,0601305820,1,03,06101993,1
1,0601305820,1,02,28011973,2
1,0601305820,1,01,18021990,2
1,0601345101,1,02,21060000,2
1,0601345101,1,03,20070000,2
1,0601345101,1,01,05070000,1
1,0601345102,1,01,05050000,2
1,0601345102,1,04,17010000,2
1,0601345102,1,05,29030000,2
1,0601345102,1,03,23070000,2
1,0601345102,1,02,24120000,1
1,0601345103,1,01,22020000,1
1,0601345103,1,02,25040000,2
1,0601345104,1,02,09100000,1
1,0601345104,1,01,20110000,2
1,0601345105,1,01,04110000,1
1,0601345105,1,04,01070000,2
1,0601345105,1,03,27010000,2
1,0601345105,1,02,15030000,2
1,0601345106,1,05,17040000,2
1,0601345106,1,01,07040000,1
1,0601345106,1,02,18060000,2
1,0601345106,1,06,11060000,2
1,0601345106,1,03,27070000,2
1,0601345106,1,04,30050000,2
1,0601345107,1,01,28030000,2
1,0601345107,1,02,06020000,1
1,0601345109,1,06,12060000,2
1,0601345109,1,02,10050000,2
1,0601345109,1,01,23120000,1
1,0601345109,1,03,07070000,2
1,0601345109,1,05,02040000,2
1,0601345109,1,04,02080000,2
1,0601345110,1,05,03070000,2
1,0601345110,1,02,07120000,1
1,0601345110,1,01,25050000,2
1,0601345110,1,03,02090000,2
